alpha = 0.2200	alpha = 0.2200
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 223293007	seed = 2061764797
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5079	0	17.4986	0.99385	0.9999	0.5077
0.4367	1.1521	21.4135	1	0	0.4367
0.43395	2.3038	21.0019	1	0	0.43395
0.42765	3.4696	21.1685	1	0	0.42765
0.426	4.64	20.7477	1	0	0.426
0.4251	5.8214	20.3656	1	0	0.4251
0.42315	7.0095	19.9077	1	0	0.42315
0.419	8.1957	19.8811	1	0	0.419
0.41665	9.3966	19.5256	1	0	0.41665
0.4199	10.6016	19.0027	1	0	0.4199
0.4103	11.813	18.9702	1	0	0.4103
0.41115	13.0283	18.2919	1	0	0.41115
0.4172	14.2415	17.3639	1	0	0.4172
0.4122	15.4635	17.1855	1	0	0.4122
0.40725	16.6994	16.9715	1	0	0.40725
0.4048	17.9379	16.6694	1	0	0.4048
0.3991	19.1807	16.5741	1	0	0.3991
0.401	20.4291	15.8447	1	0	0.401
0.4001	21.6896	15.4078	1	0	0.4001
0.39435	22.9566	15.329	1	0	0.39435
0.39235	24.2334	14.7788	1	0	0.39235
0.3837	25.5277	14.5587	1	0	0.3837
0.3852	26.8285	13.8879	1	0	0.3852
0.38295	28.1422	13.4391	1	0	0.38295
0.37615	29.4653	13.1935	1	0	0.37615
0.3774	30.8058	12.4982	1	0	0.3774
0.36675	32.1523	12.297	1	0	0.36675
0.36295	33.5303	11.7892	1	0	0.36295
0.3579	34.9411	11.421	1	0	0.3579
0.34895	36.3525	10.9808	1	0	0.34895
0.34595	37.81	10.3655	1	0	0.34595
0.3343	39.2889	10.0354	1	0	0.3343
0.32555	40.8122	9.5143	1	0	0.32555
0.3104	42.3754	9.1414	1	0	0.3104
0.3027	43.9917	8.4983	1	0	0.3027
0.28365	45.6985	7.9904	1	0	0.28365
0.2648	47.5	7.38555	1	0	0.2648
0.24015	49.4486	6.6466	1	0	0.24015
0.20105	51.6444	5.9108	0.99995	0	0.20105
0.14245	54.4077	4.74105	0.99845	0	0.14245
