alpha = 0.4600	alpha = 0.4600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 114587408	seed = 859346305
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.94515	0	-0.1072	0.63545	0.9999	0.4884
0.9463	1.0224	-0.1073	0.63515	0.9999	0.49935
0.9475	2.0733	-0.1073	0.6333	0.9999	0.4849
0.95035	3.1515	-0.1074	0.634	0.9999	0.5264
0.9437	4.2612	-0.1074	0.6365	0.9999	0.48805
0.9433	5.3943	-0.1075	0.639	0.9999	0.5122
0.9392	6.5755	-0.1075	0.64005	0.9999	0.49335
0.9377	7.7904	-0.1075	0.64165	0.9999	0.49535
0.93545	9.0414	-0.1076	0.6429	0.9999	0.48975
0.9404	10.3293	-0.1077	0.64105	0.9999	0.51165
0.93205	11.6561	-0.1077	0.64535	0.9999	0.4892
0.9336	13.0356	-0.1078	0.6447	0.9999	0.49445
0.92765	14.451	-0.1078	0.65	0.9999	0.4974
0.92345	15.9174	-0.1079	0.65125	0.9999	0.4819
0.9215	17.4306	-0.108	0.6541	0.9999	0.4959
0.92035	18.9911	-0.108	0.6561	0.9999	0.5058
0.9167	20.6343	-0.1081	0.65915	0.9999	0.5062
0.91065	22.3504	-0.1081	0.6611	0.9999	0.48365
0.90825	24.1262	-0.1082	0.66285	0.9999	0.4841
0.90555	25.9437	-0.1083	0.66585	0.9999	0.49245
0.90255	27.8872	-0.1084	0.66645	0.9999	0.4818
0.8988	29.9085	-0.1085	0.6715	0.9999	0.49675
0.8902	31.9841	-0.1085	0.67605	0.9999	0.4874
0.88725	34.1899	-0.1086	0.6783	0.9999	0.4889
0.8825	36.507	-0.1087	0.68325	0.9999	0.49795
0.8748	38.9274	-0.1088	0.68635	0.9999	0.4852
0.86905	41.4872	-0.1089	0.68985	0.9999	0.4886
0.8595	44.1642	-0.109	0.69175	0.9999	0.47725
0.85135	47.034	-0.1091	0.6919	0.9999	0.4911
0.8479	50.0446	-0.1093	0.67985	0.9999	0.47695
0.8414	53.2858	-0.1094	0.6615	0.9999	0.47855
0.8342	56.749	-0.1096	0.62775	0.9999	0.4707
0.83285	60.6971	-0.1098	0.58045	0.9999	0.4693
0.83895	65.0672	-0.1101	0.53635	0.9999	0.4771
0.8464	70.1423	-0.1104	0.49725	0.9999	0.47505
0.86865	76.32	-0.1108	0.48335	0.9999	0.49225
0.89275	84.0773	-0.1111	0.48975	0.9999	0.49755
0.91905	94.9104	-0.1115	0.50405	0.9999	0.5184
0.9449	111.354	-0.11215	0.5284	0.9999	0.524
0.97605	146.432	-0.1134	0.5631	0.9999	0.5307
