alpha = 0.2200
gamma = 15.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2018480033
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8524	0.0000	1.5164	0.8445	0.9999	0.5102
0.8493	1.0170	1.5162	0.8450	0.9999	0.5015
0.8356	2.0478	1.5161	0.8481	0.9999	0.4841
0.8353	3.0908	1.5159	0.8497	0.9999	0.4948
0.8417	4.1508	1.5158	0.8478	0.9999	0.5045
0.8339	5.2318	1.5156	0.8495	0.9999	0.4915
0.8405	6.3314	1.5155	0.8490	0.9999	0.5148
0.8279	7.4600	1.5153	0.8513	0.9999	0.4959
0.8295	8.5988	1.5152	0.8490	0.9999	0.4834
0.8290	9.7566	1.5150	0.8485	0.9999	0.4893
0.8221	10.9368	1.5149	0.8487	0.9999	0.4913
0.8172	12.1418	1.5147	0.8436	0.9999	0.4840
0.8149	13.3656	1.5144	0.8259	0.9999	0.4791
0.8172	14.6178	1.5143	0.7804	0.9999	0.4956
0.8172	15.8942	1.5140	0.7129	0.9999	0.4926
0.8219	17.2226	1.5137	0.6429	0.9999	0.5017
0.8324	18.6378	1.5134	0.6062	0.9999	0.5071
0.8407	20.1322	1.5132	0.5907	0.9999	0.5118
0.8554	21.7122	1.5129	0.5912	0.9999	0.5295
0.8626	23.4048	1.5126	0.5968	0.9999	0.5176
0.8774	25.1908	1.5125	0.6064	0.9999	0.5447
0.8917	27.1432	1.5122	0.6230	0.9999	0.5432
0.9084	29.2218	1.5119	0.6403	0.9999	0.5627
0.9096	31.4702	1.5114	0.6422	0.9999	0.5549
0.9279	33.9180	1.5111	0.6657	0.9999	0.5595
0.9364	36.5344	1.5108	0.6782	0.9999	0.5699
0.9464	39.4408	1.5103	0.6916	0.9999	0.5768
0.9559	42.6042	1.5099	0.7057	0.9999	0.6004
0.9664	46.0366	1.5093	0.7186	0.9999	0.6290
0.9716	49.9044	1.5088	0.7292	0.9999	0.6280
0.9780	54.1788	1.5082	0.7403	0.9999	0.6220
0.9848	59.1016	1.5075	0.7505	0.9999	0.6573
0.9878	64.6976	1.5067	0.7533	0.9999	0.6930
0.9922	71.1022	1.5058	0.7645	0.9999	0.6513
0.9958	78.4254	1.5048	0.7692	0.9999	0.7200
0.9957	87.2536	1.5034	0.7701	0.9999	0.7117
0.9982	98.3804	1.5018	0.7741	0.9999	0.7204
0.9994	112.9180	1.4997	0.7750	0.9999	0.9154
0.9997	135.1860	1.4967	0.7751	0.9999	0.9182
0.9999	179.2878	1.4908	0.7744	0.9999	0.9977
