alpha = 0.4600
gamma = 0.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1443148653
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8463	0.0000	0.7765	0.5400	0.9999	0.5022
0.8495	1.0238	0.7765	0.4686	0.9999	0.4988
0.8508	2.0702	0.7764	0.4396	0.9999	0.4963
0.8546	3.1492	0.7763	0.4279	0.9999	0.4952
0.8599	4.2580	0.7762	0.4220	0.9999	0.5076
0.8624	5.3958	0.7761	0.4160	0.9999	0.5197
0.8644	6.5816	0.7760	0.4158	0.9999	0.5068
0.8637	7.7940	0.7759	0.4092	0.9999	0.5196
0.8701	9.0596	0.7758	0.4150	0.9999	0.5119
0.8729	10.3512	0.7757	0.4154	0.9999	0.5185
0.8699	11.6988	0.7756	0.4135	0.9999	0.5032
0.8725	13.0828	0.7754	0.4133	0.9999	0.5082
0.8880	14.5454	0.7754	0.4222	0.9999	0.5342
0.8835	16.0674	0.7752	0.4222	0.9999	0.5028
0.8860	17.6506	0.7751	0.4200	0.9999	0.5270
0.8920	19.3084	0.7750	0.4272	0.9999	0.5186
0.8918	21.0580	0.7748	0.4238	0.9999	0.5339
0.8978	22.8780	0.7747	0.4340	0.9999	0.5122
0.9037	24.8022	0.7745	0.4332	0.9999	0.5461
0.9066	26.8292	0.7744	0.4399	0.9999	0.5237
0.9151	28.9202	0.7742	0.4462	0.9999	0.5383
0.9166	31.1762	0.7740	0.4502	0.9999	0.5251
0.9204	33.4968	0.7739	0.4512	0.9999	0.5362
0.9261	36.0038	0.7737	0.4573	0.9999	0.5418
0.9269	38.6968	0.7734	0.4568	0.9999	0.5462
0.9295	41.5506	0.7732	0.4608	0.9999	0.5379
0.9346	44.6240	0.7730	0.4631	0.9999	0.5564
0.9410	47.9568	0.7727	0.4726	0.9999	0.5418
0.9409	51.5886	0.7724	0.4719	0.9999	0.5437
0.9506	55.6052	0.7722	0.4829	0.9999	0.5402
0.9504	59.9868	0.7718	0.4828	0.9999	0.5444
0.9575	64.8602	0.7715	0.4896	0.9999	0.5493
0.9642	70.3890	0.7710	0.4945	0.9999	0.5785
0.9654	76.6256	0.7706	0.4993	0.9999	0.5398
0.9736	84.2878	0.7700	0.5058	0.9999	0.5752
0.9754	93.2852	0.7693	0.5094	0.9999	0.5501
0.9820	104.7066	0.7685	0.5147	0.9999	0.5835
0.9890	119.9162	0.7674	0.5224	0.9999	0.6105
0.9913	142.4468	0.7658	0.5245	0.9999	0.5922
0.9947	188.0304	0.7627	0.5265	0.9999	0.6507
