alpha = 0.2200
gamma = 15.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1657422301
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9525	0.0000	1.5164	0.8007	0.9999	0.4973
0.9498	1.0250	1.5162	0.8023	0.9999	0.5133
0.9503	2.0678	1.5161	0.8019	0.9999	0.5083
0.9481	3.1350	1.5159	0.8021	0.9999	0.4910
0.9482	4.2312	1.5158	0.8030	0.9999	0.5199
0.9407	5.3526	1.5156	0.8046	0.9999	0.4867
0.9427	6.5106	1.5155	0.8041	0.9999	0.4958
0.9406	7.7062	1.5153	0.8049	0.9999	0.5018
0.9403	8.9134	1.5150	0.8042	0.9999	0.4910
0.9363	10.1588	1.5149	0.8054	0.9999	0.4982
0.9356	11.4332	1.5147	0.8043	0.9999	0.4968
0.9290	12.7362	1.5146	0.7989	0.9999	0.4678
0.9318	14.0856	1.5143	0.7848	0.9999	0.4758
0.9331	15.4734	1.5141	0.7645	0.9999	0.5001
0.9343	16.9090	1.5138	0.7370	0.9999	0.4979
0.9374	18.4360	1.5135	0.7206	0.9999	0.5028
0.9435	20.0070	1.5134	0.7149	0.9999	0.5012
0.9506	21.6534	1.5131	0.7185	0.9999	0.5186
0.9581	23.3764	1.5129	0.7219	0.9999	0.5422
0.9599	25.2010	1.5126	0.7234	0.9999	0.5346
0.9650	27.1558	1.5123	0.7275	0.9999	0.5574
0.9744	29.2278	1.5120	0.7401	0.9999	0.5776
0.9741	31.4322	1.5117	0.7411	0.9999	0.5397
0.9775	33.7400	1.5113	0.7454	0.9999	0.5390
0.9810	36.2190	1.5110	0.7505	0.9999	0.5671
0.9843	38.8784	1.5105	0.7549	0.9999	0.5657
0.9885	41.7336	1.5102	0.7587	0.9999	0.6305
0.9900	44.8664	1.5097	0.7612	0.9999	0.6254
0.9924	48.2384	1.5091	0.7662	0.9999	0.6215
0.9916	51.9418	1.5087	0.7663	0.9999	0.5552
0.9945	55.9642	1.5081	0.7699	0.9999	0.6099
0.9964	60.6270	1.5073	0.7728	0.9999	0.6444
0.9977	65.7538	1.5066	0.7731	0.9999	0.7118
0.9990	71.4126	1.5058	0.7753	0.9999	0.8472
0.9991	78.1408	1.5048	0.7756	0.9999	0.7890
0.9998	86.3482	1.5036	0.7771	0.9999	0.8928
0.9997	96.7316	1.5021	0.7767	0.9999	0.8496
0.9998	109.9672	1.5003	0.7764	0.9999	0.9489
0.9999	130.4062	1.4974	0.7760	0.9999	0.9936
0.9999	169.8926	1.4920	0.7746	0.9999	0.9758
