alpha = 0.2200
gamma = 20.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1481270173
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6003	0.0000	19391.9157	0.9530	0.9999	0.5038
0.5920	1.0024	19059.2411	0.9535	0.9999	0.4942
0.5940	2.0084	9393.5712	0.9547	0.9999	0.5005
0.5973	3.0210	5322.9158	0.9519	0.9999	0.4977
0.5915	4.0372	3737.8434	0.9533	0.9999	0.4952
0.5922	5.0592	2358.8016	0.9524	0.9999	0.4945
0.5877	6.0806	1748.7654	0.9548	0.9999	0.4946
0.5913	7.1030	786.5514	0.9558	0.9999	0.5025
0.5823	8.1378	678.6279	0.9555	0.9999	0.4937
0.5869	9.1776	318.2744	0.9541	0.9999	0.4985
0.5841	10.2114	208.4658	0.9541	0.9999	0.4937
0.5734	11.2566	173.9419	0.9568	0.9999	0.4904
0.5755	12.3040	84.5736	0.9556	0.9999	0.4952
0.5890	13.3582	41.4770	0.9505	0.9999	0.5028
0.5752	14.4166	27.7340	0.9505	0.9999	0.4900
0.5815	15.4822	14.3413	0.9471	0.9999	0.4996
0.5802	16.5426	8.6590	0.9416	0.9999	0.4959
0.5810	17.6164	4.5776	0.9265	0.9999	0.4963
0.5691	18.6918	2.6313	0.8907	0.9999	0.4918
0.5663	19.7810	1.5141	0.7871	0.9999	0.4857
0.5712	20.8868	1.5138	0.6030	0.9999	0.4895
0.5798	22.0294	0.6431	0.4340	0.9999	0.5027
0.5795	23.2362	0.3324	0.3424	0.9999	0.4998
0.5968	24.5008	0.2098	0.3088	0.9999	0.5155
0.5855	25.8716	0.0976	0.2680	0.9999	0.4998
0.6143	27.3498	0.0814	0.2671	0.9999	0.5231
0.6148	28.9720	0.0426	0.2549	0.9999	0.5190
0.6350	30.8110	0.0374	0.2631	0.9999	0.5321
0.6506	32.8466	0.0278	0.2618	0.9999	0.5439
0.6603	35.1414	0.0218	0.2705	0.9999	0.5446
0.6824	37.7748	0.0266	0.2923	0.9999	0.5529
0.6992	40.8826	0.0368	0.3057	0.9999	0.5601
0.7267	44.6380	0.0953	0.3426	0.9999	0.5643
0.7600	49.2444	0.4079	0.3860	0.9999	0.5787
0.7940	55.2130	1.3385	0.4323	0.9999	0.5929
0.8343	62.8628	1.5049	0.4989	0.9999	0.5947
0.8831	73.8212	1.5040	0.5722	0.9999	0.6203
0.9291	89.5288	1.5024	0.6428	0.9999	0.6652
0.9664	115.0468	1.4994	0.7062	0.9999	0.7139
0.9883	168.8064	1.4925	0.7498	0.9999	0.7589
