alpha = 0.1000
gamma = 20.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 220695917
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6638	0.0000	948.9281	0.9676	0.9999	0.5088
0.6420	1.0032	2153.2270	0.9702	0.9999	0.4975
0.6460	2.0124	1076.8104	0.9698	0.9999	0.5006
0.6441	3.0272	975.5146	0.9697	0.9999	0.4975
0.6437	4.0470	581.8612	0.9690	0.9999	0.4929
0.6437	5.0740	413.0579	0.9705	0.9999	0.5045
0.6321	6.1016	474.6248	0.9708	0.9999	0.4902
0.6296	7.1410	366.4897	0.9710	0.9999	0.4889
0.6442	8.1774	175.4714	0.9698	0.9999	0.5031
0.6272	9.2230	185.5165	0.9711	0.9999	0.4902
0.6389	10.2790	78.0768	0.9708	0.9999	0.5045
0.6276	11.3318	68.1705	0.9710	0.9999	0.4923
0.6200	12.3910	56.9321	0.9717	0.9999	0.4897
0.6368	13.4544	26.9531	0.9702	0.9999	0.5065
0.6302	14.5212	18.6345	0.9697	0.9999	0.4974
0.6219	15.5994	13.0803	0.9701	0.9999	0.4952
0.6247	16.6770	8.3854	0.9672	0.9999	0.4967
0.6207	17.7652	5.0485	0.9602	0.9999	0.4959
0.6178	18.8546	2.9808	0.9321	0.9999	0.4936
0.6166	19.9550	2.3026	0.8561	0.9999	0.4988
0.6133	21.0890	2.3019	0.7098	0.9999	0.4935
0.6297	22.3042	1.1188	0.5627	0.9999	0.5005
0.6461	23.6052	0.7453	0.4872	0.9999	0.5172
0.6804	25.0522	0.6888	0.4714	0.9999	0.5421
0.7044	26.6848	0.6504	0.4650	0.9999	0.5579
0.7389	28.5462	0.8602	0.4857	0.9999	0.5774
0.7772	30.7946	1.3247	0.5227	0.9999	0.6015
0.8111	33.5072	2.2964	0.5612	0.9999	0.6125
0.8439	36.6250	2.2971	0.6077	0.9999	0.6268
0.8861	40.3874	2.2966	0.6679	0.9999	0.6704
0.9147	45.1122	2.2957	0.7191	0.9999	0.6918
0.9430	50.6792	2.2948	0.7714	0.9999	0.7164
0.9676	57.5596	2.2934	0.8169	0.9999	0.7761
0.9815	65.7526	2.2918	0.8444	0.9999	0.8192
0.9909	75.5960	2.2897	0.8724	0.9999	0.8531
0.9973	87.6568	2.2872	0.8860	0.9999	0.9259
0.9988	102.7060	2.2840	0.8915	0.9999	0.9503
0.9996	123.0284	2.2799	0.8947	0.9999	0.9787
0.9998	153.4834	2.2733	0.8958	0.9999	0.9829
0.9999	213.5984	2.2608	0.8951	0.9999	0.9977
