alpha = 1.0000
gamma = 20.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 347615141
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8616	0.0000	-0.0000	0.0000	0.9999	0.5173
0.8513	1.0260	-0.0000	0.0000	0.9999	0.4988
0.8464	2.0802	-0.0000	0.0000	0.9999	0.4974
0.8498	3.1574	-0.0000	0.0000	0.9999	0.4971
0.8494	4.2750	-0.0000	0.0000	0.9999	0.4917
0.8513	5.4156	-0.0000	0.0000	0.9999	0.5031
0.8516	6.5908	-0.0000	0.0000	0.9999	0.5104
0.8511	7.8032	-0.0000	0.0000	0.9999	0.5046
0.8487	9.0546	-0.0000	0.0000	0.9999	0.4914
0.8570	10.3500	-0.0000	0.0000	0.9999	0.5104
0.8446	11.6732	-0.0000	0.0000	0.9999	0.4953
0.8521	13.0584	-0.0000	0.0000	0.9999	0.5027
0.8538	14.4884	-0.0000	0.0000	0.9999	0.5028
0.8467	15.9596	-0.0000	0.0000	0.9999	0.5100
0.8450	17.4912	-0.0000	0.0000	0.9999	0.4907
0.8533	19.0988	-0.0000	0.0000	0.9999	0.5038
0.8503	20.7642	-0.0000	0.0000	0.9999	0.4973
0.8435	22.5026	-0.0000	0.0000	0.9999	0.4976
0.8465	24.3152	-0.0000	0.0000	0.9999	0.4959
0.8508	26.2142	-0.0000	0.0000	0.9999	0.5093
0.8596	28.2110	-0.0000	0.0000	0.9999	0.5010
0.8463	30.3044	-0.0000	0.0000	0.9999	0.4926
0.8438	32.5668	-0.0000	0.0000	0.9999	0.4910
0.8546	34.9068	-0.0000	0.0000	0.9999	0.4998
0.8515	37.4154	-0.0000	0.0000	0.9999	0.4993
0.8571	40.0602	-0.0000	0.0000	0.9999	0.5204
0.8553	42.9054	-0.0000	0.0000	0.9999	0.5061
0.8536	46.0052	-0.0000	0.0000	0.9999	0.4978
0.8536	49.3022	-0.0000	0.0000	0.9999	0.4913
0.8534	52.9476	-0.0000	0.0000	0.9999	0.4975
0.8507	57.0660	-0.0000	0.0000	0.9999	0.5077
0.8521	61.5880	-0.0000	0.0000	0.9999	0.5072
0.8474	66.6210	-0.0000	0.0000	0.9999	0.4977
0.8543	72.4034	-0.0000	0.0000	0.9999	0.5035
0.8473	79.0790	-0.0000	0.0000	0.9999	0.5026
0.8479	87.0120	-0.0000	0.0000	0.9999	0.4990
0.8518	96.9986	-0.0000	0.0000	0.9999	0.5021
0.8406	110.2076	-0.0000	0.0000	0.9999	0.4810
0.8525	130.0104	-0.0000	0.0000	0.9999	0.5100
0.8464	170.1916	-0.0000	0.0000	0.9999	0.4972
