alpha = 0.7700
gamma = 20.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1224565741
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7999	0.0000	0.2619	0.5194	0.9999	0.5018
0.7968	1.0186	0.2619	0.5179	0.9999	0.4900
0.7928	2.0536	0.2618	0.5286	0.9999	0.5026
0.7923	3.1016	0.2618	0.5263	0.9999	0.4956
0.7907	4.1638	0.2618	0.5303	0.9999	0.5068
0.7826	5.2500	0.2618	0.5374	0.9999	0.4994
0.7737	6.3644	0.2617	0.5428	0.9999	0.4885
0.7711	7.4972	0.2617	0.5451	0.9999	0.4848
0.7615	8.6452	0.2617	0.5531	0.9999	0.4851
0.7639	9.8222	0.2617	0.5508	0.9999	0.4929
0.7618	11.0112	0.2616	0.5480	0.9999	0.4912
0.7532	12.2358	0.2616	0.5487	0.9999	0.4818
0.7448	13.4778	0.2616	0.5468	0.9999	0.4801
0.7441	14.7568	0.2615	0.5331	0.9999	0.4836
0.7385	16.0656	0.2615	0.5067	0.9999	0.4731
0.7426	17.4150	0.2615	0.4430	0.9999	0.4770
0.7323	18.7720	0.2614	0.3760	0.9999	0.4801
0.7344	20.1710	0.2614	0.2807	0.9999	0.4809
0.7336	21.6376	0.2613	0.2022	0.9999	0.4755
0.7259	23.1654	0.2612	0.1561	0.9999	0.4629
0.7256	24.7728	0.2351	0.1351	0.9999	0.4743
0.7376	26.4592	0.2482	0.1310	0.9999	0.4784
0.7392	28.2280	0.2609	0.1284	0.9999	0.4741
0.7368	30.0928	0.2608	0.1256	0.9999	0.4697
0.7391	32.0916	0.2608	0.1242	0.9999	0.4699
0.7345	34.2240	0.2326	0.1209	0.9999	0.4720
0.7465	36.5336	0.2607	0.1229	0.9999	0.4817
0.7505	39.0204	0.2606	0.1256	0.9999	0.4762
0.7541	41.6796	0.2606	0.1255	0.9999	0.4820
0.7494	44.6348	0.2605	0.1248	0.9999	0.4706
0.7592	47.8090	0.2604	0.1265	0.9999	0.4812
0.7635	51.4478	0.2603	0.1272	0.9999	0.4849
0.7687	55.4836	0.2601	0.1278	0.9999	0.4909
0.7680	60.2206	0.2600	0.1288	0.9999	0.4819
0.7788	65.6680	0.2598	0.1319	0.9999	0.4927
0.7717	72.0666	0.2596	0.1319	0.9999	0.4694
0.7809	80.3264	0.2594	0.1348	0.9999	0.4743
0.7970	91.2578	0.2591	0.1409	0.9999	0.4781
0.8231	107.8682	0.2587	0.1507	0.9999	0.4852
0.8446	141.0614	0.2577	0.1606	0.9999	0.4785
