alpha = 0.7700
gamma = 15.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1044119044
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7585	0.0000	0.2618	0.5754	0.9999	0.5096
0.7536	1.0170	0.2617	0.5800	0.9999	0.5022
0.7467	2.0472	0.3543	0.5869	0.9999	0.5074
0.7441	3.0906	0.3679	0.5861	0.9999	0.5006
0.7311	4.1512	0.5478	0.5978	0.9999	0.4923
0.7326	5.2292	0.4197	0.5864	0.9999	0.4885
0.7235	6.3182	0.6095	0.5970	0.9999	0.4908
0.7217	7.4252	0.5505	0.5905	0.9999	0.4934
0.7205	8.5408	0.5234	0.5831	0.9999	0.4891
0.7080	9.6808	0.5534	0.5800	0.9999	0.4792
0.7111	10.8468	0.4343	0.5519	0.9999	0.4861
0.7022	12.0230	0.3643	0.5168	0.9999	0.4749
0.7122	13.2280	0.2614	0.4290	0.9999	0.4915
0.6946	14.4494	0.2614	0.3369	0.9999	0.4719
0.6968	15.7288	0.2614	0.2229	0.9999	0.4766
0.6971	17.0386	0.2612	0.1555	0.9999	0.4812
0.6904	18.4158	0.1487	0.1281	0.9999	0.4769
0.7060	19.8628	0.1310	0.1227	0.9999	0.4821
0.7018	21.3482	0.0988	0.1159	0.9999	0.4788
0.7002	22.9152	0.0795	0.1127	0.9999	0.4741
0.7133	24.5646	0.0927	0.1153	0.9999	0.4746
0.7056	26.3018	0.0531	0.1097	0.9999	0.4795
0.7081	28.1414	0.0493	0.1100	0.9999	0.4756
0.7045	30.0682	0.0315	0.1082	0.9999	0.4721
0.7181	32.1442	0.0457	0.1107	0.9999	0.4852
0.7170	34.3506	0.0322	0.1092	0.9999	0.4851
0.7165	36.7138	0.0282	0.1095	0.9999	0.4779
0.7145	39.3060	0.0157	0.1079	0.9999	0.4798
0.7187	42.0622	0.0197	0.1096	0.9999	0.4797
0.7381	45.0518	0.0868	0.1146	0.9999	0.4941
0.7296	48.3464	0.0459	0.1126	0.9999	0.4828
0.7302	52.0510	0.0972	0.1147	0.9999	0.4737
0.7456	56.1660	0.2451	0.1173	0.9999	0.4914
0.7422	60.8836	0.2595	0.1183	0.9999	0.4775
0.7437	66.4956	0.2594	0.1189	0.9999	0.4767
0.7482	73.2322	0.2592	0.1208	0.9999	0.4772
0.7617	81.5824	0.2590	0.1263	0.9999	0.4755
0.7736	92.9850	0.2587	0.1306	0.9999	0.4805
0.7831	110.0002	0.2582	0.1343	0.9999	0.4786
0.8201	144.6564	0.2572	0.1486	0.9999	0.4859
