alpha = 0.7700
gamma = 10.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2070240191
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8529	0.0000	0.2616	0.4315	0.9999	0.5114
0.8411	1.0178	0.2616	0.4410	0.9999	0.4933
0.8432	2.0578	0.2616	0.4363	0.9999	0.5029
0.8391	3.1210	0.2615	0.4377	0.9999	0.5017
0.8387	4.1972	0.2615	0.4321	0.9999	0.4921
0.8371	5.2928	0.2615	0.4200	0.9999	0.4880
0.8384	6.4068	0.2615	0.4048	0.9999	0.4913
0.8272	7.5566	0.2614	0.3876	0.9999	0.4842
0.8270	8.7272	0.2614	0.3308	0.9999	0.4956
0.8235	9.9290	0.2614	0.2589	0.9999	0.4792
0.8247	11.1596	0.2613	0.1992	0.9999	0.4782
0.8225	12.4292	0.2613	0.1769	0.9999	0.4799
0.8240	13.7542	0.2612	0.1688	0.9999	0.4887
0.8272	15.1414	0.2612	0.1658	0.9999	0.4859
0.8275	16.5808	0.2612	0.1635	0.9999	0.4810
0.8303	18.0656	0.2611	0.1625	0.9999	0.4847
0.8301	19.6116	0.2611	0.1602	0.9999	0.4907
0.8291	21.2430	0.2610	0.1610	0.9999	0.4712
0.8320	22.9464	0.2610	0.1602	0.9999	0.4846
0.8337	24.7026	0.2609	0.1604	0.9999	0.4826
0.8376	26.5828	0.2609	0.1615	0.9999	0.4830
0.8387	28.5262	0.2608	0.1609	0.9999	0.4877
0.8411	30.6264	0.2608	0.1618	0.9999	0.4855
0.8318	32.8812	0.2607	0.1587	0.9999	0.4781
0.8454	35.2044	0.2607	0.1632	0.9999	0.4857
0.8429	37.6992	0.2606	0.1623	0.9999	0.4809
0.8541	40.3194	0.2605	0.1653	0.9999	0.4974
0.8544	43.2350	0.2604	0.1663	0.9999	0.4861
0.8574	46.3254	0.2603	0.1653	0.9999	0.5067
0.8558	49.7328	0.2602	0.1649	0.9999	0.4960
0.8577	53.4584	0.2601	0.1668	0.9999	0.4920
0.8597	57.6736	0.2600	0.1671	0.9999	0.4942
0.8608	62.4360	0.2599	0.1679	0.9999	0.4892
0.8728	67.8346	0.2597	0.1715	0.9999	0.5044
0.8740	74.0228	0.2596	0.1710	0.9999	0.5116
0.8857	81.5082	0.2594	0.1768	0.9999	0.5054
0.8787	91.0284	0.2591	0.1762	0.9999	0.4760
0.8858	103.7174	0.2588	0.1781	0.9999	0.4844
0.9058	122.6500	0.2583	0.1863	0.9999	0.4899
0.9248	160.9612	0.2573	0.1935	0.9999	0.4936
