alpha = 0.1000
gamma = 5.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1734779325
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6549	0.0000	11.4181	0.9655	0.9999	0.5044
0.6397	1.0032	9.5240	0.9662	0.9999	0.4969
0.6478	2.0106	6.4316	0.9636	0.9999	0.5001
0.6472	3.0224	4.5078	0.9595	0.9999	0.4901
0.6440	4.0360	3.1790	0.9511	0.9999	0.4989
0.6546	5.0618	2.3026	0.8885	0.9999	0.5048
0.6420	6.0990	1.5761	0.6797	0.9999	0.4956
0.6520	7.1750	1.1360	0.5657	0.9999	0.5126
0.6744	8.3126	0.9207	0.5175	0.9999	0.5200
0.6769	9.5076	0.7114	0.4775	0.9999	0.5246
0.6972	10.7932	0.6567	0.4706	0.9999	0.5369
0.7162	12.1732	0.6955	0.4724	0.9999	0.5453
0.7381	13.7016	0.8375	0.4815	0.9999	0.5640
0.7517	15.3306	1.0126	0.4934	0.9999	0.5664
0.7809	17.1226	1.5618	0.5229	0.9999	0.5885
0.7886	19.1140	1.7492	0.5239	0.9999	0.5955
0.8168	21.3610	2.2973	0.5649	0.9999	0.6017
0.8402	23.7830	2.2971	0.5988	0.9999	0.6170
0.8671	26.4904	2.2966	0.6412	0.9999	0.6337
0.8848	29.4974	2.2961	0.6623	0.9999	0.6522
0.9128	32.8546	2.2955	0.7135	0.9999	0.6718
0.9277	36.5844	2.2948	0.7408	0.9999	0.6844
0.9458	40.7658	2.2939	0.7723	0.9999	0.7231
0.9560	45.2074	2.2929	0.7971	0.9999	0.7171
0.9689	50.1348	2.2918	0.8219	0.9999	0.7488
0.9807	55.6184	2.2909	0.8454	0.9999	0.7843
0.9847	61.7374	2.2893	0.8568	0.9999	0.8090
0.9892	68.2844	2.2881	0.8688	0.9999	0.8268
0.9943	75.5000	2.2865	0.8784	0.9999	0.8766
0.9957	83.1730	2.2847	0.8834	0.9999	0.8750
0.9973	91.7224	2.2829	0.8881	0.9999	0.8942
0.9979	101.2666	2.2808	0.8922	0.9999	0.8732
0.9994	112.1912	2.2785	0.8938	0.9999	0.9574
0.9997	124.8186	2.2756	0.8945	0.9999	0.9816
0.9999	138.9974	2.2726	0.8957	0.9999	0.9954
0.9999	156.5298	2.2688	0.8959	0.9999	0.9967
0.9997	178.2846	2.2640	0.8948	0.9999	0.9717
0.9999	206.0228	2.2579	0.8949	0.9999	0.9972
0.9999	248.8440	2.2491	0.8939	0.9999	0.9981
0.9999	331.3294	2.2321	0.8921	0.9999	0.9984
