alpha = 0.1700
gamma = 5.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2059632495
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8506	0.0000	1.7728	0.8767	0.9999	0.4992
0.8528	1.0126	1.7727	0.8765	0.9999	0.5103
0.8441	2.0380	1.7725	0.8766	0.9999	0.4987
0.8459	3.0844	1.7723	0.8728	0.9999	0.4940
0.8417	4.1444	1.7721	0.8612	0.9999	0.5083
0.8369	5.2218	1.7720	0.8119	0.9999	0.4901
0.8443	6.3312	1.7716	0.7229	0.9999	0.5101
0.8476	7.4782	1.7714	0.6796	0.9999	0.5111
0.8555	8.6746	1.7712	0.6641	0.9999	0.5006
0.8694	9.9350	1.7711	0.6616	0.9999	0.5292
0.8843	11.2494	1.7707	0.6712	0.9999	0.5396
0.8888	12.6282	1.7705	0.6692	0.9999	0.5497
0.9074	14.1072	1.7704	0.6879	0.9999	0.5667
0.9100	15.6446	1.7700	0.6924	0.9999	0.5560
0.9254	17.2894	1.7697	0.7083	0.9999	0.5871
0.9346	18.9968	1.7695	0.7215	0.9999	0.5895
0.9362	20.8014	1.7691	0.7259	0.9999	0.5706
0.9462	22.7404	1.7688	0.7372	0.9999	0.5933
0.9538	24.7840	1.7684	0.7526	0.9999	0.5844
0.9623	26.9476	1.7681	0.7644	0.9999	0.5935
0.9679	29.3192	1.7677	0.7706	0.9999	0.6256
0.9754	31.7632	1.7672	0.7812	0.9999	0.6593
0.9778	34.4100	1.7668	0.7855	0.9999	0.6472
0.9829	37.1952	1.7663	0.7980	0.9999	0.6547
0.9890	40.2098	1.7658	0.8064	0.9999	0.7014
0.9902	43.4446	1.7652	0.8095	0.9999	0.6979
0.9912	46.9196	1.7645	0.8090	0.9999	0.7225
0.9933	50.6732	1.7640	0.8149	0.9999	0.7102
0.9939	54.7460	1.7633	0.8174	0.9999	0.6623
0.9974	59.2168	1.7626	0.8227	0.9999	0.7600
0.9982	64.1246	1.7617	0.8245	0.9999	0.7548
0.9986	69.4194	1.7608	0.8242	0.9999	0.8640
0.9994	75.4550	1.7596	0.8258	0.9999	0.9138
0.9997	82.3404	1.7585	0.8264	0.9999	0.9635
0.9994	90.4106	1.7571	0.8261	0.9999	0.8752
0.9996	100.1862	1.7556	0.8263	0.9999	0.9010
0.9999	112.2670	1.7534	0.8264	0.9999	0.9925
0.9999	128.7202	1.7506	0.8261	0.9999	0.9898
0.9999	153.4292	1.7466	0.8252	0.9999	0.9961
0.9999	201.5236	1.7393	0.8240	0.9999	0.9984
