alpha = 0.7700
gamma = 15.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1221302677
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7955	0.0000	0.2618	0.5158	0.9999	0.4920
0.7936	1.0186	0.2617	0.5157	0.9999	0.4877
0.7959	2.0498	0.2617	0.5128	0.9999	0.4964
0.7849	3.1028	0.2617	0.5201	0.9999	0.4854
0.7864	4.1720	0.2617	0.5235	0.9999	0.4994
0.7866	5.2624	0.2616	0.5215	0.9999	0.5053
0.7772	6.3630	0.2616	0.5232	0.9999	0.4930
0.7787	7.4870	0.2616	0.5129	0.9999	0.4872
0.7663	8.6340	0.2615	0.5210	0.9999	0.4856
0.7673	9.8106	0.2615	0.5086	0.9999	0.4954
0.7648	11.0124	0.2615	0.4916	0.9999	0.4966
0.7579	12.2242	0.2615	0.4559	0.9999	0.4879
0.7564	13.4762	0.2614	0.3843	0.9999	0.4741
0.7557	14.7476	0.2614	0.2935	0.9999	0.4756
0.7542	16.0558	0.2613	0.2078	0.9999	0.4716
0.7680	17.4276	0.2613	0.1667	0.9999	0.4932
0.7590	18.8552	0.2612	0.1483	0.9999	0.4852
0.7537	20.3412	0.2611	0.1387	0.9999	0.4838
0.7589	21.9058	0.2611	0.1353	0.9999	0.4895
0.7566	23.5068	0.2610	0.1339	0.9999	0.4750
0.7569	25.2084	0.2610	0.1303	0.9999	0.4852
0.7647	27.0174	0.2609	0.1332	0.9999	0.4821
0.7586	28.9500	0.2608	0.1298	0.9999	0.4815
0.7611	30.9576	0.2608	0.1310	0.9999	0.4744
0.7661	33.1314	0.2607	0.1303	0.9999	0.4875
0.7687	35.3916	0.2607	0.1318	0.9999	0.4801
0.7688	37.8110	0.2606	0.1298	0.9999	0.4897
0.7731	40.4706	0.2605	0.1324	0.9999	0.4821
0.7744	43.3200	0.2604	0.1334	0.9999	0.4785
0.7768	46.4286	0.2603	0.1337	0.9999	0.4792
0.7822	49.9804	0.2602	0.1354	0.9999	0.4850
0.7745	53.7342	0.2601	0.1339	0.9999	0.4685
0.7984	57.9752	0.2600	0.1407	0.9999	0.4910
0.8000	62.8628	0.2599	0.1422	0.9999	0.4838
0.8025	68.5764	0.2597	0.1426	0.9999	0.4866
0.8216	75.7028	0.2595	0.1488	0.9999	0.5008
0.8193	84.5902	0.2593	0.1484	0.9999	0.4918
0.8270	96.4820	0.2589	0.1536	0.9999	0.4815
0.8369	114.3298	0.2584	0.1577	0.9999	0.4793
0.8711	149.7946	0.2575	0.1709	0.9999	0.4890
