alpha = 0.1300
gamma = 5.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 760326423
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7014	0.0000	4.9405	0.9422	0.9999	0.4987
0.7007	1.0056	4.3112	0.9424	0.9999	0.5075
0.7005	2.0182	3.4683	0.9395	0.9999	0.5025
0.7000	3.0368	2.9252	0.9354	0.9999	0.4925
0.6943	4.0620	2.3499	0.9243	0.9999	0.5046
0.6911	5.0946	2.0402	0.8544	0.9999	0.4898
0.6756	6.1476	1.5469	0.6602	0.9999	0.4841
0.7029	7.2298	1.3797	0.5817	0.9999	0.5056
0.7141	8.3774	1.2542	0.5399	0.9999	0.5132
0.7221	9.5884	1.1587	0.5127	0.9999	0.5157
0.7409	10.8648	1.1769	0.5079	0.9999	0.5335
0.7625	12.2564	1.6347	0.5205	0.9999	0.5414
0.7764	13.7268	2.0370	0.5246	0.9999	0.5520
0.7970	15.3392	2.0374	0.5406	0.9999	0.5705
0.8144	17.0562	2.0372	0.5577	0.9999	0.5809
0.8215	18.9156	2.0368	0.5711	0.9999	0.5738
0.8419	20.9456	2.0363	0.5937	0.9999	0.5876
0.8641	23.1430	2.0359	0.6236	0.9999	0.6070
0.8845	25.5422	2.0355	0.6497	0.9999	0.6255
0.8989	28.2256	2.0351	0.6815	0.9999	0.6174
0.9177	31.1102	2.0345	0.7070	0.9999	0.6381
0.9316	34.2364	2.0339	0.7308	0.9999	0.6568
0.9402	37.6498	2.0333	0.7503	0.9999	0.6454
0.9547	41.2834	2.0327	0.7729	0.9999	0.6867
0.9670	45.2224	2.0319	0.7968	0.9999	0.7073
0.9739	49.5842	2.0311	0.8105	0.9999	0.7212
0.9830	54.3508	2.0300	0.8247	0.9999	0.7751
0.9858	59.6314	2.0290	0.8347	0.9999	0.7573
0.9897	65.2974	2.0280	0.8433	0.9999	0.7642
0.9946	71.6176	2.0268	0.8521	0.9999	0.8346
0.9964	78.5570	2.0254	0.8580	0.9999	0.8325
0.9972	86.3558	2.0240	0.8583	0.9999	0.8769
0.9990	95.1854	2.0221	0.8637	0.9999	0.9179
0.9989	105.2126	2.0201	0.8628	0.9999	0.9247
0.9998	116.9870	2.0179	0.8652	0.9999	0.9894
0.9998	131.2966	2.0151	0.8654	0.9999	0.9914
0.9999	148.3262	2.0119	0.8653	0.9999	0.9952
0.9999	171.5710	2.0072	0.8648	0.9999	0.9960
0.9999	206.5678	2.0008	0.8644	0.9999	0.9977
0.9999	275.2546	1.9887	0.8626	0.9999	0.9987
