alpha = 0.1300
gamma = 5.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1080551302
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9524	0.0000	2.0412	0.8816	0.9999	0.4979
0.9461	1.0222	2.0410	0.8828	0.9999	0.4890
0.9482	2.0670	2.0408	0.8822	0.9999	0.5145
0.9471	3.1290	2.0406	0.8813	0.9999	0.4912
0.9414	4.2154	2.0404	0.8776	0.9999	0.4847
0.9441	5.3278	2.0402	0.8608	0.9999	0.4959
0.9417	6.4776	2.0400	0.8282	0.9999	0.4877
0.9488	7.6660	2.0396	0.8176	0.9999	0.5131
0.9548	8.9046	2.0394	0.8155	0.9999	0.5147
0.9651	10.1992	2.0392	0.8220	0.9999	0.5706
0.9688	11.5466	2.0390	0.8247	0.9999	0.5608
0.9732	12.9510	2.0386	0.8281	0.9999	0.5846
0.9765	14.4088	2.0384	0.8318	0.9999	0.5784
0.9829	15.9384	2.0380	0.8413	0.9999	0.6078
0.9862	17.5182	2.0378	0.8455	0.9999	0.6198
0.9860	19.1780	2.0374	0.8444	0.9999	0.6149
0.9894	20.9026	2.0370	0.8482	0.9999	0.6690
0.9931	22.7150	2.0368	0.8550	0.9999	0.6974
0.9932	24.6342	2.0363	0.8552	0.9999	0.7019
0.9951	26.6222	2.0359	0.8591	0.9999	0.7193
0.9960	28.7034	2.0355	0.8604	0.9999	0.7252
0.9976	30.9214	2.0349	0.8638	0.9999	0.7725
0.9988	33.2866	2.0345	0.8661	0.9999	0.8506
0.9973	35.7814	2.0341	0.8638	0.9999	0.6847
0.9991	38.4962	2.0335	0.8668	0.9999	0.8212
0.9986	41.2662	2.0329	0.8662	0.9999	0.7809
0.9989	44.2516	2.0323	0.8667	0.9999	0.7863
0.9998	47.4934	2.0317	0.8679	0.9999	0.9579
0.9995	51.0026	2.0311	0.8679	0.9999	0.8275
0.9999	54.9200	2.0302	0.8683	0.9999	0.9870
0.9996	59.1084	2.0294	0.8677	0.9999	0.8078
0.9999	63.8358	2.0284	0.8683	0.9999	0.9826
0.9999	69.2500	2.0274	0.8680	0.9999	0.9834
0.9999	75.1944	2.0262	0.8680	0.9999	0.9936
0.9999	82.0336	2.0248	0.8679	0.9999	0.9992
0.9999	90.3412	2.0232	0.8676	0.9999	0.9900
0.9999	100.9998	2.0211	0.8674	0.9999	0.9938
0.9999	114.9556	2.0185	0.8670	0.9999	0.9936
0.9999	135.6700	2.0147	0.8665	0.9999	0.0000
0.9999	177.2844	2.0072	0.8653	0.9999	0.9975
