alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1090931302
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6945	0.0000	2.0731	0.7837	0.9999	0.4949
0.7034	1.0088	1.5635	0.7710	0.9999	0.5028
0.6931	2.0250	1.4174	0.7652	0.9999	0.4967
0.6959	3.0560	1.1035	0.7389	0.9999	0.4976
0.6952	4.0956	0.8595	0.6779	0.9999	0.4994
0.6810	5.1498	0.7765	0.5184	0.9999	0.4876
0.6908	6.2222	0.6081	0.3821	0.9999	0.4963
0.6946	7.3258	0.4768	0.3257	0.9999	0.5062
0.6974	8.4584	0.4032	0.3014	0.9999	0.4973
0.6954	9.6334	0.3055	0.2802	0.9999	0.5024
0.7027	10.8550	0.2697	0.2730	0.9999	0.5071
0.7031	12.1136	0.2079	0.2650	0.9999	0.5049
0.7045	13.4218	0.1835	0.2606	0.9999	0.5004
0.7137	14.7734	0.1879	0.2621	0.9999	0.5067
0.7205	16.2280	0.2077	0.2655	0.9999	0.5096
0.7197	17.7010	0.1874	0.2632	0.9999	0.5047
0.7266	19.2490	0.2012	0.2656	0.9999	0.5082
0.7334	20.8958	0.2351	0.2679	0.9999	0.5135
0.7350	22.6126	0.2262	0.2689	0.9999	0.5101
0.7444	24.4112	0.3147	0.2733	0.9999	0.5185
0.7468	26.3656	0.4357	0.2774	0.9999	0.5143
0.7500	28.4026	0.4169	0.2767	0.9999	0.5180
0.7623	30.5524	0.7737	0.2889	0.9999	0.5181
0.7677	32.8600	0.7737	0.2929	0.9999	0.5189
0.7765	35.3436	0.7735	0.2962	0.9999	0.5286
0.7731	38.0376	0.7733	0.2982	0.9999	0.5186
0.7858	40.9098	0.7731	0.3093	0.9999	0.5226
0.7924	44.1026	0.7729	0.3157	0.9999	0.5244
0.8075	47.5812	0.7726	0.3267	0.9999	0.5329
0.8186	51.3332	0.7723	0.3390	0.9999	0.5357
0.8223	55.5714	0.7720	0.3460	0.9999	0.5251
0.8362	60.4170	0.7717	0.3582	0.9999	0.5358
0.8455	65.8266	0.7713	0.3707	0.9999	0.5240
0.8597	72.2242	0.7708	0.3847	0.9999	0.5278
0.8712	79.7400	0.7702	0.3956	0.9999	0.5342
0.8881	88.9742	0.7695	0.4096	0.9999	0.5513
0.9135	100.9834	0.7686	0.4372	0.9999	0.5565
0.9294	117.1390	0.7675	0.4564	0.9999	0.5525
0.9508	142.1396	0.7657	0.4783	0.9999	0.5592
0.9743	192.5798	0.7624	0.5031	0.9999	0.5769
