alpha = 0.3600
gamma = 20.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 814521922
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6012	0.0000	9982.2203	0.9213	0.9999	0.5044
0.6000	1.0064	6054.0330	0.9219	0.9999	0.5038
0.5918	2.0148	8430.8310	0.9219	0.9999	0.4942
0.5974	3.0294	3549.1198	0.9203	0.9999	0.4996
0.5987	4.0496	1959.8159	0.9178	0.9999	0.4972
0.5862	5.0732	1983.2187	0.9221	0.9999	0.4905
0.5803	6.1026	1274.1225	0.9276	0.9999	0.4933
0.5921	7.1324	542.3192	0.9248	0.9999	0.5059
0.5865	8.1712	359.2154	0.9244	0.9999	0.5011
0.5840	9.2190	231.3414	0.9255	0.9999	0.4983
0.5797	10.2704	163.6091	0.9243	0.9999	0.4947
0.5760	11.3242	99.0500	0.9235	0.9999	0.4927
0.5717	12.3772	57.2589	0.9229	0.9999	0.4898
0.5733	13.4460	32.6262	0.9198	0.9999	0.4943
0.5763	14.5096	17.2336	0.9112	0.9999	0.4951
0.5706	15.5942	10.3390	0.9094	0.9999	0.4925
0.5663	16.6740	5.6128	0.8988	0.9999	0.4906
0.5695	17.7622	3.0352	0.8660	0.9999	0.4932
0.5583	18.8518	1.6337	0.7960	0.9999	0.4866
0.5564	19.9678	1.0217	0.6445	0.9999	0.4848
0.5708	21.0936	0.8842	0.4565	0.9999	0.4957
0.5651	22.2722	0.3713	0.3141	0.9999	0.4934
0.5653	23.5126	0.1732	0.2477	0.9999	0.4874
0.5810	24.8266	0.1044	0.2207	0.9999	0.5010
0.5762	26.2274	0.0430	0.1937	0.9999	0.4976
0.5920	27.7092	0.0283	0.1896	0.9999	0.5094
0.6016	29.3196	0.0182	0.1872	0.9999	0.5116
0.5990	31.0758	0.0071	0.1739	0.9999	0.5092
0.6066	33.0036	0.0042	0.1762	0.9999	0.5111
0.6174	35.1190	0.0024	0.1824	0.9999	0.5126
0.6192	37.5108	0.0010	0.1741	0.9999	0.5176
0.6434	40.2048	0.0012	0.1927	0.9999	0.5277
0.6515	43.2842	0.0007	0.2006	0.9999	0.5276
0.6688	46.9690	0.0007	0.2157	0.9999	0.5328
0.6840	51.4090	0.0011	0.2309	0.9999	0.5369
0.7084	56.9566	0.0038	0.2557	0.9999	0.5435
0.7410	64.3130	0.0885	0.2984	0.9999	0.5457
0.7889	74.9602	1.0116	0.3498	0.9999	0.5615
0.8465	92.3514	1.0119	0.4249	0.9999	0.5719
0.9162	131.4818	1.0089	0.5171	0.9999	0.5903
