alpha = 0.4600
gamma = 20.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 38370871
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8026	0.0000	0.7781	0.7162	0.9999	0.5011
0.8041	1.0166	0.7780	0.7177	0.9999	0.5066
0.7897	2.0462	0.7779	0.7258	0.9999	0.4966
0.7902	3.0910	0.7779	0.7277	0.9999	0.5042
0.7860	4.1522	0.7778	0.7277	0.9999	0.4934
0.7806	5.2382	0.7777	0.7310	0.9999	0.4942
0.7797	6.3368	0.7776	0.7311	0.9999	0.4946
0.7777	7.4522	0.7775	0.7338	0.9999	0.4985
0.7662	8.5834	0.7775	0.7379	0.9999	0.4833
0.7661	9.7284	0.7774	0.7396	0.9999	0.4903
0.7649	10.8944	0.7773	0.7393	0.9999	0.4909
0.7626	12.0738	0.7772	0.7386	0.9999	0.4931
0.7641	13.2864	0.7772	0.7364	0.9999	0.4978
0.7543	14.5102	0.7771	0.7364	0.9999	0.4914
0.7439	15.7680	0.7770	0.7305	0.9999	0.4815
0.7509	17.0378	0.7769	0.7051	0.9999	0.4897
0.7405	18.3382	0.7768	0.6569	0.9999	0.4867
0.7396	19.6680	0.7766	0.5792	0.9999	0.4887
0.7416	21.0438	0.7765	0.4734	0.9999	0.4834
0.7402	22.4908	0.7762	0.3938	0.9999	0.4808
0.7432	23.9912	0.7758	0.3469	0.9999	0.4849
0.7542	25.5576	0.7757	0.3308	0.9999	0.4914
0.7556	27.2572	0.7754	0.3183	0.9999	0.5010
0.7627	29.0748	0.7754	0.3157	0.9999	0.4978
0.7691	30.9666	0.7752	0.3155	0.9999	0.5021
0.7820	33.0848	0.7751	0.3268	0.9999	0.4939
0.7884	35.3038	0.7750	0.3277	0.9999	0.5050
0.8011	37.7176	0.7747	0.3357	0.9999	0.5127
0.8076	40.3796	0.7746	0.3410	0.9999	0.5118
0.8101	43.2520	0.7743	0.3417	0.9999	0.5113
0.8236	46.5290	0.7740	0.3543	0.9999	0.5114
0.8398	50.1346	0.7738	0.3718	0.9999	0.5089
0.8533	54.4168	0.7735	0.3844	0.9999	0.5075
0.8695	59.3714	0.7731	0.3977	0.9999	0.5231
0.8745	65.1690	0.7727	0.4028	0.9999	0.5259
0.8975	72.1530	0.7722	0.4249	0.9999	0.5335
0.9126	81.1940	0.7715	0.4445	0.9999	0.5208
0.9259	93.1966	0.7706	0.4591	0.9999	0.5128
0.9539	112.2202	0.7693	0.4862	0.9999	0.5347
0.9768	151.5268	0.7667	0.5106	0.9999	0.5274
