alpha = 1.0000
gamma = 20.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1081955138
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6004	0.0000	-0.0000	0.0000	0.9999	0.5013
0.6040	1.0236	-0.0000	0.0000	0.9999	0.5033
0.6005	2.0682	-0.0000	0.0000	0.9999	0.5009
0.5995	3.1492	-0.0000	0.0000	0.9999	0.4958
0.5927	4.2638	-0.0000	0.0000	0.9999	0.4938
0.6078	5.4050	-0.0000	0.0000	0.9999	0.5080
0.6029	6.5752	-0.0000	0.0000	0.9999	0.5031
0.5958	7.7872	-0.0000	0.0000	0.9999	0.5040
0.5948	9.0354	-0.0000	0.0000	0.9999	0.4924
0.6015	10.3188	-0.0000	0.0000	0.9999	0.5018
0.6034	11.6556	-0.0000	0.0000	0.9999	0.5040
0.6021	13.0402	-0.0000	0.0000	0.9999	0.4962
0.5969	14.4926	-0.0000	0.0000	0.9999	0.4982
0.5974	15.9428	-0.0000	0.0000	0.9999	0.4977
0.5985	17.4732	-0.0000	0.0000	0.9999	0.4967
0.6028	19.0832	-0.0000	0.0000	0.9999	0.5038
0.6075	20.7592	-0.0000	0.0000	0.9999	0.5060
0.5934	22.4936	-0.0000	0.0000	0.9999	0.4946
0.5982	24.2962	-0.0000	0.0000	0.9999	0.4962
0.5983	26.2306	-0.0000	0.0000	0.9999	0.4993
0.5990	28.2282	-0.0000	0.0000	0.9999	0.4986
0.6065	30.3392	-0.0000	0.0000	0.9999	0.5073
0.5835	32.5732	-0.0000	0.0000	0.9999	0.4847
0.6075	34.9704	-0.0000	0.0000	0.9999	0.5057
0.5960	37.4574	-0.0000	0.0000	0.9999	0.4934
0.6098	40.1374	-0.0000	0.0000	0.9999	0.5094
0.5928	42.9622	-0.0000	0.0000	0.9999	0.4953
0.5979	46.0184	-0.0000	0.0000	0.9999	0.4998
0.6009	49.3566	-0.0000	0.0000	0.9999	0.5025
0.6082	52.9498	-0.0000	0.0000	0.9999	0.5080
0.5936	57.0268	-0.0000	0.0000	0.9999	0.4984
0.6025	61.4080	-0.0000	0.0000	0.9999	0.4969
0.6064	66.3888	-0.0000	0.0000	0.9999	0.5088
0.5963	72.1154	-0.0000	0.0000	0.9999	0.4960
0.6011	78.7294	-0.0000	0.0000	0.9999	0.5008
0.5997	86.6500	-0.0000	0.0000	0.9999	0.4982
0.6002	96.7162	-0.0000	0.0000	0.9999	0.4992
0.5960	109.8454	-0.0000	0.0000	0.9999	0.5014
0.6006	129.8948	-0.0000	0.0000	0.9999	0.4947
0.5965	170.2226	-0.0000	0.0000	0.9999	0.4996
