alpha = 0.3600
gamma = 60.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 662361385
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5996	0.0000	11.9429	0.9207	0.9999	0.4996
0.5100	1.2088	17.1114	0.9764	0.9999	0.4804
0.4896	2.4836	18.0775	0.9870	0.9999	0.4726
0.4757	3.7856	18.3899	0.9927	0.9999	0.4669
0.4694	5.1002	17.7853	0.9951	0.9999	0.4634
0.4647	6.4338	17.7604	0.9965	0.9999	0.4606
0.4674	7.7886	17.2294	0.9965	0.9999	0.4639
0.4609	9.1360	17.2961	0.9980	0.9999	0.4586
0.4666	10.4734	16.5185	0.9979	0.9999	0.4643
0.4506	11.8354	17.1395	0.9990	0.9999	0.4498
0.4507	13.1870	16.4439	0.9987	0.9999	0.4494
0.4553	14.5538	15.5600	0.9993	0.9999	0.4546
0.4540	15.9374	14.9601	0.9993	0.9999	0.4534
0.4534	17.3062	14.6914	0.9993	0.9999	0.4527
0.4488	18.6792	14.4935	0.9992	0.9999	0.4481
0.4484	20.0704	14.1085	0.9995	0.9999	0.4481
0.4501	21.4498	13.3580	0.9993	0.9999	0.4496
0.4524	22.8566	12.6459	0.9995	0.9999	0.4523
0.4501	24.2620	12.2102	0.9995	0.9999	0.4500
0.4414	25.6818	12.1444	0.9996	0.9999	0.4413
0.4364	27.0942	12.1323	0.9996	0.0000	0.4364
0.4337	28.5266	11.5345	0.9996	0.0000	0.4337
0.4381	29.9494	10.5657	0.9996	0.9999	0.4380
0.4375	31.3720	10.1743	0.9995	0.9999	0.4373
0.4337	32.8106	9.9960	0.9994	0.0000	0.4337
0.4203	34.2656	9.8898	0.9994	0.0000	0.4203
0.4235	35.7270	9.0525	0.9994	0.9999	0.4234
0.4202	37.2016	8.5006	0.9992	0.0000	0.4202
0.4153	38.6886	8.0851	0.9991	0.0000	0.4153
0.4081	40.2182	7.7477	0.9989	0.0000	0.4081
0.4104	41.7580	7.0196	0.9985	0.0000	0.4104
0.4046	43.3206	6.5150	0.9983	0.0000	0.4046
0.3992	44.8922	5.9838	0.9977	0.0000	0.3992
0.3928	46.4654	5.4272	0.9971	0.0000	0.3928
0.3774	48.1292	4.9247	0.9960	0.0000	0.3774
0.3678	49.7836	4.3737	0.9934	0.0000	0.3678
0.3491	51.5144	3.7901	0.9900	0.0000	0.3491
0.3279	53.3378	3.1052	0.9792	0.0000	0.3279
0.2966	55.3486	2.4179	0.9497	0.0000	0.2966
0.2336	57.7680	1.4653	0.8521	0.0000	0.2336
