alpha = 0.2200
gamma = 60.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1463412101
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9453	0.0000	0.1828	0.7310	0.9999	0.4977
0.9489	1.0224	0.1827	0.7289	0.9999	0.4986
0.9457	2.0734	0.1827	0.7303	0.9999	0.4897
0.9491	3.1512	0.1826	0.7287	0.9999	0.4968
0.9444	4.2578	0.1826	0.7315	0.9999	0.4959
0.9385	5.3978	0.1826	0.7346	0.9999	0.4920
0.9427	6.5732	0.1825	0.7332	0.9999	0.5064
0.9394	7.7762	0.1825	0.7349	0.9999	0.5050
0.9426	9.0174	0.1824	0.7317	0.9999	0.4842
0.9342	10.2808	0.1823	0.7377	0.9999	0.4990
0.9328	11.6008	0.1823	0.7375	0.9999	0.4892
0.9338	12.9780	0.1822	0.7361	0.9999	0.4762
0.9338	14.3816	0.1822	0.7376	0.9999	0.5000
0.9249	15.8444	0.1821	0.7416	0.9999	0.4842
0.9215	17.3818	0.1820	0.7445	0.9999	0.4946
0.9207	18.9194	0.1820	0.7453	0.9999	0.4973
0.9181	20.5518	0.1819	0.7465	0.9999	0.4940
0.9158	22.2398	0.1819	0.7466	0.9999	0.4841
0.9094	23.9914	0.1818	0.7505	0.9999	0.4855
0.9073	25.8250	0.1817	0.7513	0.9999	0.4858
0.9069	27.7178	0.1816	0.7536	0.9999	0.5061
0.8977	29.7016	0.1816	0.7572	0.9999	0.4876
0.8948	31.7754	0.1815	0.7582	0.9999	0.4892
0.8921	33.9308	0.1814	0.7620	0.9999	0.5024
0.8777	36.2372	0.1813	0.7676	0.9999	0.4884
0.8712	38.6068	0.1812	0.7702	0.9999	0.4792
0.8721	41.1152	0.1811	0.7694	0.9999	0.4876
0.8666	43.8132	0.1810	0.7711	0.9999	0.4945
0.8565	46.6942	0.1809	0.7719	0.9999	0.4867
0.8454	49.6398	0.1808	0.7667	0.9999	0.4803
0.8375	52.8292	0.1806	0.7500	0.9999	0.4760
0.8413	56.2616	0.1804	0.7192	0.9999	0.4942
0.8347	60.0348	0.1802	0.6822	0.9999	0.4778
0.8477	64.2842	0.1799	0.6400	0.9999	0.4976
0.8602	69.4072	0.1796	0.6055	0.9999	0.4943
0.8843	75.4882	0.1793	0.5938	0.9999	0.5084
0.9109	83.4752	0.1790	0.5985	0.9999	0.5327
0.9420	94.3888	0.1786	0.6254	0.9999	0.5477
0.9674	111.5872	0.1779	0.6527	0.9999	0.5722
0.9903	147.2100	0.1766	0.6823	0.9999	0.6077
