alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2022665076
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8485	0.0000	0.1074	0.7680	0.9999	0.4946
0.8463	1.0298	0.1074	0.7707	0.9999	0.5027
0.8429	2.0822	0.1073	0.7719	0.9999	0.4971
0.8329	3.1658	0.1073	0.7772	0.9999	0.4914
0.8342	4.2906	0.1072	0.7784	0.9999	0.5024
0.8247	5.4340	0.1072	0.7849	0.9999	0.5030
0.8249	6.6202	0.1072	0.7849	0.9999	0.5031
0.8163	7.8370	0.1071	0.7875	0.9999	0.4909
0.8108	9.0886	0.1071	0.7902	0.9999	0.4844
0.8086	10.3724	0.1070	0.7962	0.9999	0.5065
0.7949	11.7130	0.1070	0.8019	0.9999	0.4949
0.7999	13.0658	0.1069	0.8008	0.9999	0.5039
0.7809	14.4818	0.1069	0.8085	0.9999	0.4863
0.7749	15.9480	0.1068	0.8122	0.9999	0.4862
0.7600	17.4284	0.1068	0.8206	0.9999	0.4831
0.7678	18.9596	0.1067	0.8175	0.9999	0.4893
0.7576	20.5198	0.1067	0.8223	0.9999	0.4841
0.7483	22.1712	0.1299	0.8317	0.9999	0.4969
0.7401	23.8756	0.4199	0.8336	0.9999	0.4863
0.7315	25.5986	1.1102	0.8395	0.9999	0.4873
0.7272	27.3770	1.3518	0.8419	0.9999	0.4854
0.7121	29.2098	1.9710	0.8500	0.9999	0.4836
0.7064	31.1084	2.0776	0.8538	0.9999	0.4841
0.6993	33.0590	2.1166	0.8575	0.9999	0.4848
0.6976	35.0828	2.3076	0.8603	0.9999	0.4905
0.6860	37.1600	2.2250	0.8645	0.9999	0.4837
0.6671	39.2914	2.4705	0.8739	0.9999	0.4812
0.6622	41.4636	2.3663	0.8758	0.9999	0.4818
0.6452	43.7424	2.3347	0.8832	0.9999	0.4806
0.6360	46.0666	2.0448	0.8818	0.9999	0.4754
0.6327	48.5170	1.7214	0.8754	0.9999	0.4726
0.6258	51.0300	1.2657	0.8634	0.9999	0.4785
0.6127	53.6142	0.8257	0.8294	0.9999	0.4728
0.6005	56.3250	0.3496	0.7661	0.9999	0.4597
0.5970	59.2428	0.1049	0.6709	0.9999	0.4679
0.6072	62.4414	0.1045	0.5515	0.9999	0.4679
0.6227	66.4026	-0.2144	0.4489	0.9999	0.4773
0.6679	71.6936	-0.5589	0.3864	0.9999	0.4961
0.7253	80.3980	-0.5053	0.3788	0.9999	0.5147
0.8435	101.2590	0.1019	0.4751	0.9999	0.5510
