alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2075964853
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5527	0.0000	15.1485	0.9504	0.9999	0.5022
0.4619	1.2016	19.6733	0.9958	0.9999	0.4574
0.4528	2.4248	20.0280	0.9986	0.9999	0.4517
0.4472	3.6694	19.7601	0.9993	0.9999	0.4465
0.4466	4.9078	18.9724	0.9997	0.9999	0.4463
0.4501	6.1602	18.4287	0.9998	0.9999	0.4500
0.4410	7.4208	18.4633	1.0000	0.0000	0.4410
0.4366	8.6732	18.5025	1.0000	0.0000	0.4366
0.4346	9.9338	18.3201	0.9999	0.0000	0.4346
0.4388	11.2188	17.4734	1.0000	0.0000	0.4388
0.4351	12.4968	17.1831	1.0000	0.0000	0.4351
0.4368	13.7806	16.3433	0.9999	0.0000	0.4368
0.4253	15.0632	16.7511	1.0000	0.0000	0.4253
0.4301	16.3566	15.8726	1.0000	0.0000	0.4301
0.4311	17.6644	15.4415	1.0000	0.0000	0.4311
0.4231	18.9684	15.2571	1.0000	0.0000	0.4231
0.4307	20.2790	14.3539	0.9999	0.0000	0.4307
0.4220	21.5966	14.1456	1.0000	0.0000	0.4220
0.4217	22.9184	13.7342	0.9999	0.0000	0.4217
0.4162	24.2378	13.3320	1.0000	0.0000	0.4162
0.4200	25.5794	12.6473	0.9999	0.0000	0.4200
0.4133	26.9214	12.7195	1.0000	0.0000	0.4133
0.4052	28.2594	12.5123	1.0000	0.0000	0.4052
0.4012	29.6266	11.8678	1.0000	0.0000	0.4012
0.4097	30.9892	11.0167	0.9999	0.0000	0.4097
0.3988	32.3612	10.9157	0.9999	0.0000	0.3988
0.4004	33.7780	10.2839	0.9999	0.0000	0.4004
0.3976	35.1956	9.8294	0.9999	0.0000	0.3976
0.3800	36.6336	9.7248	0.9999	0.0000	0.3800
0.3865	38.0864	8.8677	0.9999	0.0000	0.3865
0.3779	39.5658	8.4167	0.9998	0.0000	0.3779
0.3650	41.0452	8.2239	0.9999	0.0000	0.3650
0.3622	42.5750	7.4270	0.9998	0.0000	0.3622
0.3436	44.1344	7.2296	0.9997	0.0000	0.3436
0.3339	45.7392	6.6212	0.9995	0.0000	0.3339
0.3264	47.4328	5.8723	0.9994	0.0000	0.3264
0.3025	49.1878	5.4579	0.9990	0.0000	0.3025
0.2780	51.1010	4.7650	0.9980	0.0000	0.2780
0.2418	53.2378	4.0194	0.9943	0.0000	0.2418
0.1743	55.8020	2.9369	0.9735	0.0000	0.1743
