alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1978709368
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6448	0.0000	8.6379	0.8995	0.9999	0.4986
0.5974	1.1472	12.4447	0.9288	0.9999	0.4941
0.5631	2.3720	14.1333	0.9460	0.9999	0.4832
0.5521	3.6602	14.1754	0.9559	0.9999	0.4881
0.5306	4.9746	15.4441	0.9653	0.9999	0.4800
0.5275	6.3222	15.0363	0.9717	0.9999	0.4865
0.5153	7.7124	15.0317	0.9766	0.9999	0.4820
0.5036	9.1242	15.5261	0.9814	0.9999	0.4775
0.5061	10.5474	14.6423	0.9830	0.9999	0.4828
0.4966	11.9770	14.6885	0.9869	0.9999	0.4790
0.4905	13.4498	14.2102	0.9897	0.9999	0.4761
0.4854	14.9046	14.2023	0.9899	0.9999	0.4717
0.4829	16.3774	14.0292	0.9924	0.9999	0.4731
0.4791	17.8422	13.6236	0.9933	0.9999	0.4706
0.4713	19.3306	13.5176	0.9936	0.9999	0.4633
0.4727	20.8310	12.6077	0.9955	0.9999	0.4679
0.4803	22.3468	11.8657	0.9959	0.9999	0.4766
0.4719	23.8752	11.8679	0.9959	0.9999	0.4681
0.4710	25.3958	11.3207	0.9965	0.9999	0.4676
0.4677	26.9034	11.1287	0.9961	0.9999	0.4648
0.4630	28.4324	10.6094	0.9964	0.9999	0.4602
0.4652	29.9698	9.9499	0.9968	0.9999	0.4629
0.4613	31.5166	9.5544	0.9971	0.9999	0.4595
0.4591	33.0664	9.1910	0.9972	0.9999	0.4578
0.4604	34.6144	8.4837	0.9966	0.9999	0.4590
0.4627	36.1806	7.8295	0.9969	0.9999	0.4617
0.4498	37.7468	7.8677	0.9962	0.9999	0.4490
0.4492	39.3230	7.1860	0.9964	0.9999	0.4486
0.4482	40.8792	6.6840	0.9956	0.9999	0.4478
0.4416	42.4538	6.2845	0.9955	0.9999	0.4412
0.4401	44.0732	5.7205	0.9946	0.9999	0.4399
0.4422	45.6968	5.0408	0.9925	0.9999	0.4417
0.4252	47.3476	4.5883	0.9927	0.9999	0.4251
0.4239	49.0222	4.0882	0.9876	0.9999	0.4238
0.4170	50.6996	3.4428	0.9838	0.9999	0.4169
0.4087	52.4346	2.8435	0.9716	0.9999	0.4085
0.3934	54.2318	2.2217	0.9483	0.9999	0.3930
0.3821	56.0712	1.6185	0.8987	0.0000	0.3821
0.3525	58.1888	0.9282	0.7938	0.0000	0.3525
0.3423	60.9274	0.1048	0.5940	0.9999	0.3422
