alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 329427773
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7448	0.0000	0.2314	0.8329	0.9999	0.4918
0.7420	1.0322	1.1464	0.8390	0.9999	0.5048
0.7371	2.1054	1.3414	0.8400	0.9999	0.4972
0.7193	3.2150	2.9579	0.8523	0.9999	0.5008
0.7133	4.3660	3.3571	0.8549	0.9999	0.4961
0.6940	5.5592	4.6716	0.8648	0.9999	0.4883
0.6968	6.7888	4.5409	0.8662	0.9999	0.4991
0.6831	8.0556	5.2899	0.8728	0.9999	0.4920
0.6644	9.3778	6.7007	0.8837	0.9999	0.4897
0.6622	10.7326	6.3191	0.8869	0.9999	0.4917
0.6474	12.1180	7.2235	0.8961	0.9999	0.4938
0.6491	13.5268	6.8718	0.8966	0.9999	0.4977
0.6321	14.9670	7.5180	0.9040	0.9999	0.4883
0.6250	16.4746	7.6523	0.9126	0.9999	0.4978
0.6069	18.0172	8.4762	0.9204	0.9999	0.4892
0.6077	19.5832	7.9507	0.9213	0.9999	0.4932
0.5998	21.1914	7.8729	0.9250	0.9999	0.4909
0.5776	22.8312	8.5764	0.9365	0.9999	0.4842
0.5751	24.5066	8.2162	0.9370	0.9999	0.4847
0.5609	26.2162	8.4918	0.9418	0.9999	0.4756
0.5622	27.9344	7.7196	0.9447	0.9999	0.4843
0.5476	29.6872	7.8944	0.9511	0.9999	0.4782
0.5454	31.4464	7.4840	0.9544	0.9999	0.4828
0.5344	33.2590	7.3218	0.9572	0.9999	0.4772
0.5394	35.1080	6.5552	0.9561	0.9999	0.4817
0.5261	36.9876	6.4282	0.9614	0.9999	0.4775
0.5254	38.8580	5.8297	0.9620	0.9999	0.4778
0.5193	40.7646	5.3692	0.9613	0.9999	0.4737
0.5043	42.6928	5.1013	0.9636	0.9999	0.4631
0.5044	44.6612	4.4661	0.9648	0.9999	0.4691
0.5032	46.6470	3.8151	0.9628	0.9999	0.4705
0.4872	48.6446	3.4741	0.9615	0.9999	0.4597
0.4789	50.6678	2.8225	0.9520	0.9999	0.4556
0.4776	52.7430	2.1344	0.9300	0.9999	0.4546
0.4685	54.8828	1.4885	0.8882	0.9999	0.4462
0.4698	57.0422	0.8117	0.8061	0.9999	0.4488
0.4613	59.4176	0.1705	0.6717	0.9999	0.4431
0.4732	62.1586	-0.2168	0.5098	0.9999	0.4536
0.4894	65.7640	-0.9932	0.3474	0.9999	0.4645
0.5500	72.9482	-1.8257	0.2424	0.9999	0.5032
