alpha = 0.7700
gamma = 60.0000
prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2124776548
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9031	0.0000	-0.5801	0.5373	0.9999	0.5106
0.8966	1.0250	-0.5802	0.5442	0.9999	0.5089
0.8923	2.0800	-0.5802	0.5474	0.9999	0.5011
0.8878	3.1650	-0.5803	0.5524	0.9999	0.4997
0.8791	4.2754	-0.5803	0.5551	0.9999	0.4673
0.8850	5.4054	-0.5804	0.5518	0.9999	0.4799
0.8841	6.5890	-0.5804	0.5583	0.9999	0.5053
0.8817	7.8084	-0.5805	0.5609	0.9999	0.5077
0.8683	9.0630	-0.5805	0.5704	0.9999	0.4934
0.8694	10.3538	-0.5806	0.5711	0.9999	0.4937
0.8660	11.6924	-0.5806	0.5750	0.9999	0.4966
0.8620	13.0682	-0.5807	0.5797	0.9999	0.4996
0.8562	14.4690	-0.5807	0.5851	0.9999	0.4927
0.8535	15.9192	-0.5808	0.5876	0.9999	0.4919
0.8442	17.4484	-0.5808	0.5962	0.9999	0.4838
0.8411	19.0202	-0.5809	0.6004	0.9999	0.4919
0.8386	20.6322	-0.5810	0.6071	0.9999	0.5050
0.8331	22.3134	-0.5810	0.6070	0.9999	0.4859
0.8201	24.0816	-0.5811	0.6221	0.9999	0.4888
0.8153	25.9248	-0.5811	0.6262	0.9999	0.4878
0.8056	27.7994	-0.5812	0.6341	0.9999	0.4806
0.7941	29.7708	-0.5813	0.6450	0.9999	0.4807
0.7887	31.8350	-0.5814	0.6496	0.9999	0.4769
0.7848	33.9606	-0.5814	0.6535	0.9999	0.4840
0.7682	36.2218	-0.5815	0.6697	0.9999	0.4818
0.7679	38.5486	-0.5815	0.6665	0.9999	0.4787
0.7558	40.9818	-0.5816	0.6760	0.9999	0.4798
0.7576	43.4940	-0.5817	0.6702	0.9999	0.4819
0.7303	46.1166	-0.5815	0.6823	0.9999	0.4654
0.7234	48.8912	-0.5817	0.6667	0.9999	0.4644
0.7047	51.8226	-0.5819	0.6423	0.9999	0.4614
0.7063	54.8528	-0.5823	0.5905	0.9999	0.4624
0.6883	58.1054	-0.5825	0.5154	0.9999	0.4537
0.6877	61.7786	-0.5828	0.4301	0.9999	0.4567
0.6833	65.8020	-0.5834	0.3378	0.9999	0.4511
0.7047	70.5774	-0.5840	0.2865	0.9999	0.4641
0.7136	76.7280	-0.7108	0.2492	0.9999	0.4631
0.7455	85.1760	-0.5850	0.2505	0.9999	0.4607
0.7839	97.9246	-0.5854	0.2644	0.9999	0.4694
0.8466	125.1016	-0.5864	0.3064	0.9999	0.4816
