alpha = 0.7700
gamma = 60.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1251699308
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6483	0.0000	8.1604	0.8161	0.9999	0.4982
0.6071	1.1036	10.7636	0.8617	0.9999	0.4938
0.5830	2.2770	12.4950	0.8827	0.9999	0.4851
0.5648	3.5066	12.9563	0.9049	0.9999	0.4878
0.5432	4.7702	14.1814	0.9211	0.9999	0.4797
0.5362	6.0640	14.0975	0.9311	0.9999	0.4797
0.5288	7.4240	13.9819	0.9403	0.9999	0.4821
0.5125	8.8136	14.2152	0.9525	0.9999	0.4755
0.5052	10.2108	14.3239	0.9602	0.9999	0.4742
0.5052	11.6440	13.9624	0.9619	0.9999	0.4756
0.4943	13.0972	13.8555	0.9696	0.9999	0.4716
0.4969	14.5482	13.0075	0.9722	0.9999	0.4766
0.4916	16.0276	12.8765	0.9764	0.9999	0.4753
0.4784	17.5272	13.2362	0.9812	0.9999	0.4653
0.4775	19.0404	12.6456	0.9794	0.9999	0.4637
0.4757	20.5286	12.0192	0.9849	0.9999	0.4673
0.4742	22.0372	11.5117	0.9867	0.9999	0.4668
0.4734	23.5784	11.0834	0.9893	0.9999	0.4688
0.4613	25.1158	11.1897	0.9887	0.9999	0.4552
0.4552	26.6660	10.8876	0.9900	0.9999	0.4509
0.4614	28.2352	9.9844	0.9902	0.9999	0.4572
0.4519	29.8066	9.8889	0.9896	0.9999	0.4485
0.4517	31.3650	9.2242	0.9919	0.9999	0.4499
0.4542	32.9612	8.5932	0.9908	0.9999	0.4528
0.4469	34.5774	8.3790	0.9903	0.9999	0.4449
0.4463	36.1678	7.6747	0.9889	0.9999	0.4453
0.4462	37.7606	7.2198	0.9890	0.9999	0.4450
0.4450	39.4012	6.5460	0.9866	0.9999	0.4433
0.4392	41.0178	6.0555	0.9856	0.9999	0.4383
0.4311	42.6398	5.7016	0.9837	0.9999	0.4305
0.4316	44.2892	4.9617	0.9794	0.9999	0.4304
0.4252	45.9428	4.5309	0.9770	0.9999	0.4249
0.4173	47.6362	4.0426	0.9696	0.9999	0.4172
0.4074	49.3680	3.4050	0.9613	0.9999	0.4073
0.4005	51.1206	2.7871	0.9420	0.9999	0.4003
0.3872	52.9502	2.1536	0.9080	0.0000	0.3872
0.3829	54.8418	1.3787	0.8441	0.9999	0.3826
0.3615	56.9076	0.7033	0.7406	0.9999	0.3614
0.3390	59.3298	-0.1037	0.5764	0.9999	0.3389
0.3226	62.9546	-1.2822	0.3495	0.9999	0.3225
