alpha = 0.2200
gamma = 60.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1657976375
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7570	0.0000	0.1828	0.8437	0.9999	0.5049
0.7402	1.0382	1.3721	0.8536	0.9999	0.5031
0.7315	2.1050	1.9555	0.8568	0.9999	0.4985
0.7250	3.2120	2.4163	0.8609	0.9999	0.4991
0.7136	4.3534	3.2872	0.8658	0.9999	0.4924
0.6928	5.5426	4.8401	0.8766	0.9999	0.4892
0.6901	6.7762	5.2958	0.8819	0.9999	0.4989
0.6837	8.0426	5.2799	0.8851	0.9999	0.4980
0.6757	9.3382	5.7583	0.8913	0.9999	0.5009
0.6634	10.6838	6.4746	0.8960	0.9999	0.4953
0.6519	12.0620	6.9837	0.9033	0.9999	0.4956
0.6357	13.4616	7.6412	0.9111	0.9999	0.4919
0.6334	14.9192	7.7482	0.9124	0.9999	0.4917
0.6245	16.4142	7.9610	0.9185	0.9999	0.4927
0.6148	17.9508	7.9191	0.9219	0.9999	0.4889
0.6064	19.4926	8.1093	0.9267	0.9999	0.4882
0.5921	21.0694	8.5532	0.9341	0.9999	0.4871
0.5886	22.6994	8.1355	0.9355	0.9999	0.4850
0.5815	24.3576	8.0005	0.9411	0.9999	0.4896
0.5674	26.0890	8.1654	0.9481	0.9999	0.4872
0.5627	27.8012	7.8214	0.9488	0.9999	0.4822
0.5550	29.5574	7.6845	0.9509	0.9999	0.4770
0.5475	31.3312	7.4919	0.9555	0.9999	0.4789
0.5344	33.1464	7.5480	0.9610	0.9999	0.4757
0.5404	34.9744	6.7243	0.9613	0.9999	0.4853
0.5368	36.8226	6.1739	0.9635	0.9999	0.4860
0.5266	38.7080	5.8650	0.9651	0.9999	0.4780
0.5233	40.6008	5.4365	0.9660	0.9999	0.4794
0.5074	42.5592	5.2319	0.9681	0.9999	0.4683
0.5020	44.5014	4.6429	0.9684	0.9999	0.4670
0.5026	46.4720	4.0295	0.9671	0.9999	0.4717
0.4958	48.4820	3.4322	0.9660	0.9999	0.4691
0.4916	50.5256	2.7946	0.9545	0.9999	0.4619
0.4865	52.5894	2.1633	0.9404	0.9999	0.4641
0.4754	54.6870	1.5513	0.9023	0.9999	0.4522
0.4710	56.8856	0.9098	0.8260	0.9999	0.4521
0.4685	59.2404	0.3068	0.7050	0.9999	0.4490
0.4628	61.9246	-0.1066	0.5323	0.9999	0.4451
0.4975	65.4418	-0.7867	0.3756	0.9999	0.4738
0.5696	72.4154	-1.5322	0.2740	0.9999	0.5190
