alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2041353214
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8502	0.0000	-0.1072	0.7125	0.9999	0.5040
0.8406	1.0270	-0.1073	0.7180	0.9999	0.4925
0.8429	2.0878	-0.1073	0.7177	0.9999	0.5015
0.8387	3.1752	-0.1074	0.7193	0.9999	0.4920
0.8293	4.2948	-0.1074	0.7256	0.9999	0.4873
0.8340	5.4422	-0.1075	0.7263	0.9999	0.5065
0.8248	6.6176	-0.1075	0.7322	0.9999	0.4996
0.8160	7.8308	-0.1075	0.7389	0.9999	0.4983
0.8100	9.0712	-0.1076	0.7423	0.9999	0.4956
0.8064	10.3590	-0.1076	0.7439	0.9999	0.4898
0.8013	11.6940	-0.1077	0.7501	0.9999	0.4988
0.7891	13.0844	-0.1077	0.7555	0.9999	0.4858
0.7845	14.4860	-0.1078	0.7600	0.9999	0.4909
0.7743	15.9220	-0.1078	0.7701	0.9999	0.4927
0.7728	17.4186	-0.1079	0.7711	0.9999	0.4943
0.7635	18.9586	-0.1079	0.7757	0.9999	0.4859
0.7584	20.5570	-0.1080	0.7794	0.9999	0.4847
0.7530	22.2332	-0.1080	0.7850	0.9999	0.4901
0.7364	23.9108	0.7101	0.7976	0.9999	0.4913
0.7223	25.6472	1.2099	0.8046	0.9999	0.4799
0.7262	27.4598	1.3233	0.8057	0.9999	0.4902
0.7149	29.3168	1.5969	0.8117	0.9999	0.4865
0.7062	31.2504	1.8614	0.8162	0.9999	0.4816
0.6898	33.2412	2.3527	0.8267	0.9999	0.4777
0.6813	35.2984	2.4687	0.8330	0.9999	0.4800
0.6792	37.3822	2.3770	0.8341	0.9999	0.4807
0.6638	39.5638	2.4992	0.8447	0.9999	0.4800
0.6459	41.8046	2.5004	0.8501	0.9999	0.4690
0.6484	44.1052	2.1003	0.8498	0.9999	0.4784
0.6314	46.4736	1.8755	0.8522	0.9999	0.4718
0.6199	48.9392	1.5168	0.8450	0.9999	0.4681
0.6104	51.4468	1.0288	0.8224	0.9999	0.4679
0.6078	54.0654	0.5528	0.7775	0.9999	0.4709
0.5940	56.8456	0.0994	0.7051	0.9999	0.4645
0.5987	59.8604	-0.1098	0.5949	0.9999	0.4645
0.5909	63.2940	-0.1105	0.4711	0.9999	0.4575
0.6192	67.4344	-0.6440	0.3695	0.9999	0.4714
0.6472	72.9446	-1.1452	0.3052	0.9999	0.4862
0.6929	81.7096	-1.2939	0.2956	0.9999	0.4958
0.8038	102.0242	-0.1132	0.3805	0.9999	0.5123
