alpha = 0.1300
gamma = 60.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1158181400
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8056	0.0000	0.3123	0.8438	0.9999	0.5073
0.7879	1.0310	0.3122	0.8491	0.9999	0.4905
0.7859	2.0834	0.3122	0.8515	0.9999	0.4987
0.7843	3.1702	0.3122	0.8532	0.9999	0.5014
0.7665	4.2948	0.3121	0.8603	0.9999	0.4917
0.7635	5.4426	0.3121	0.8624	0.9999	0.4954
0.7593	6.6268	0.3120	0.8650	0.9999	0.4992
0.7531	7.8538	0.3120	0.8683	0.9999	0.4985
0.7547	9.1130	0.3119	0.8684	0.9999	0.5027
0.7317	10.3946	1.4110	0.8759	0.9999	0.4865
0.7281	11.7326	1.6281	0.8772	0.9999	0.4858
0.7355	13.1154	2.0849	0.8794	0.9999	0.5057
0.7116	14.5108	3.1938	0.8884	0.9999	0.4966
0.7142	15.9782	3.0126	0.8862	0.9999	0.4935
0.6962	17.4710	4.0032	0.8974	0.9999	0.5016
0.6895	19.0124	4.1491	0.8967	0.9999	0.4872
0.6835	20.5756	4.5541	0.9025	0.9999	0.4955
0.6651	22.2026	5.0776	0.9089	0.9999	0.4889
0.6684	23.8622	4.8084	0.9097	0.9999	0.4966
0.6556	25.5816	5.1037	0.9159	0.9999	0.4977
0.6490	27.3400	5.1125	0.9176	0.9999	0.4934
0.6371	29.1360	5.1934	0.9236	0.9999	0.4930
0.6344	30.9432	5.1157	0.9238	0.9999	0.4916
0.6282	32.8140	4.8596	0.9262	0.9999	0.4892
0.6064	34.7192	5.2785	0.9336	0.9999	0.4805
0.6008	36.6734	4.8137	0.9357	0.9999	0.4801
0.5918	38.6934	4.7126	0.9412	0.9999	0.4863
0.5882	40.7230	4.2201	0.9413	0.9999	0.4841
0.5783	42.7738	3.9968	0.9441	0.9999	0.4838
0.5715	44.8740	3.5134	0.9468	0.9999	0.4853
0.5566	47.0190	3.2199	0.9470	0.9999	0.4738
0.5538	49.2462	2.6815	0.9430	0.9999	0.4773
0.5385	51.5038	2.1921	0.9321	0.9999	0.4657
0.5344	53.7956	1.5423	0.9024	0.9999	0.4598
0.5300	56.1918	0.9226	0.8442	0.9999	0.4645
0.5249	58.6834	0.4372	0.7500	0.9999	0.4663
0.5230	61.4352	0.3093	0.6147	0.9999	0.4618
0.5549	64.8748	-0.2709	0.4785	0.9999	0.4771
0.6086	70.1694	-0.7333	0.3916	0.9999	0.5048
0.7313	82.5340	-0.4306	0.4182	0.9999	0.5585
