alpha = 0.1300
gamma = 60.0000
prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1064150370
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8903	0.0000	0.3123	0.7974	0.9999	0.4742
0.8913	1.0260	0.3122	0.7985	0.9999	0.4900
0.8928	2.0710	0.3122	0.7980	0.9999	0.4935
0.8953	3.1566	0.3122	0.7969	0.9999	0.4980
0.8858	4.2652	0.3121	0.8017	0.9999	0.4958
0.8799	5.4054	0.3121	0.8033	0.9999	0.4848
0.8829	6.5840	0.3120	0.8033	0.9999	0.4976
0.8792	7.7842	0.3120	0.8042	0.9999	0.4909
0.8787	9.0188	0.3119	0.8066	0.9999	0.5079
0.8737	10.2826	0.3118	0.8081	0.9999	0.5007
0.8711	11.5960	0.3118	0.8086	0.9999	0.4934
0.8648	12.9556	0.3118	0.8123	0.9999	0.4972
0.8687	14.3448	0.3117	0.8103	0.9999	0.5004
0.8564	15.7906	0.3116	0.8160	0.9999	0.4947
0.8534	17.2750	0.3116	0.8178	0.9999	0.4974
0.8418	18.8244	0.3115	0.8226	0.9999	0.4912
0.8412	20.4150	0.3115	0.8239	0.9999	0.4987
0.8292	22.0652	0.3114	0.8288	0.9999	0.4938
0.8219	23.7750	0.3113	0.8300	0.9999	0.4802
0.8215	25.5428	0.3113	0.8325	0.9999	0.4922
0.8037	27.3650	0.3112	0.8410	0.9999	0.4936
0.8081	29.2456	0.3112	0.8399	0.9999	0.4971
0.7925	31.2218	0.3111	0.8445	0.9999	0.4811
0.7817	33.2646	0.3110	0.8516	0.9999	0.4937
0.7865	35.3756	0.3109	0.8497	0.9999	0.4980
0.7770	37.5784	0.3109	0.8515	0.9999	0.4854
0.7630	39.8642	0.3108	0.8595	0.9999	0.4973
0.7583	42.2226	0.3108	0.8582	0.9999	0.4833
0.7480	44.6592	0.3108	0.8630	0.9999	0.4913
0.7469	47.2098	0.3107	0.8586	0.9999	0.4931
0.7372	49.8706	0.3106	0.8528	0.9999	0.4916
0.7129	52.6970	0.3104	0.8361	0.9999	0.4729
0.7063	55.6804	0.3101	0.7912	0.9999	0.4679
0.7126	58.9206	0.3098	0.7317	0.9999	0.4890
0.7224	62.4718	0.3095	0.6533	0.9999	0.4922
0.7430	66.8142	0.3091	0.5907	0.9999	0.4997
0.7763	72.6002	0.3086	0.5459	0.9999	0.5113
0.8423	80.6376	0.3083	0.5628	0.9999	0.5452
0.9056	94.0092	0.3079	0.6180	0.9999	0.5837
0.9676	123.7952	0.3069	0.6942	0.9999	0.6236
