alpha = 0.1300
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1751218291
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7030	0.0000	5.0226	0.8945	0.9999	0.5030
0.6785	1.0646	7.0487	0.9057	0.9999	0.4984
0.6571	2.1882	8.0366	0.9153	0.9999	0.4941
0.6432	3.3554	9.0501	0.9232	0.9999	0.4964
0.6309	4.5752	9.5656	0.9286	0.9999	0.4949
0.6217	5.8274	10.2088	0.9358	0.9999	0.5015
0.6099	7.1358	10.6291	0.9387	0.9999	0.4937
0.5960	8.4880	10.9201	0.9485	0.9999	0.4995
0.5787	9.8856	11.7459	0.9520	0.9999	0.4853
0.5613	11.2880	12.5332	0.9582	0.9999	0.4812
0.5617	12.7352	11.7860	0.9613	0.9999	0.4893
0.5510	14.2076	11.8838	0.9651	0.9999	0.4847
0.5384	15.7262	12.1142	0.9688	0.9999	0.4792
0.5418	17.2338	11.2383	0.9718	0.9999	0.4905
0.5321	18.8036	11.5643	0.9745	0.9999	0.4843
0.5200	20.3706	11.5463	0.9781	0.9999	0.4801
0.5161	21.9622	11.3124	0.9794	0.9999	0.4786
0.5179	23.5730	10.6751	0.9815	0.9999	0.4855
0.5063	25.1810	10.5684	0.9832	0.9999	0.4773
0.5065	26.8184	10.0995	0.9841	0.9999	0.4793
0.5057	28.4430	9.6224	0.9846	0.9999	0.4807
0.4966	30.1096	9.4091	0.9873	0.9999	0.4767
0.4951	31.7898	8.8380	0.9883	0.9999	0.4772
0.4919	33.4826	8.3398	0.9893	0.9999	0.4759
0.4920	35.1672	7.7117	0.9897	0.9999	0.4777
0.4833	36.8812	7.5294	0.9904	0.9999	0.4713
0.4810	38.5906	6.8525	0.9906	0.9999	0.4702
0.4811	40.3482	6.4317	0.9908	0.9999	0.4717
0.4820	42.1132	5.8482	0.9903	0.9999	0.4736
0.4764	43.8842	5.4067	0.9896	0.9999	0.4685
0.4682	45.6544	4.9256	0.9897	0.9999	0.4632
0.4601	47.4384	4.3658	0.9886	0.9999	0.4560
0.4637	49.2234	3.7272	0.9843	0.9999	0.4586
0.4516	51.0436	3.1400	0.9800	0.9999	0.4483
0.4540	52.8902	2.4979	0.9663	0.9999	0.4505
0.4459	54.7466	1.9003	0.9390	0.9999	0.4427
0.4387	56.6982	1.2587	0.8813	0.9999	0.4358
0.4320	58.7594	0.6834	0.7782	0.9999	0.4298
0.4268	61.1822	0.1689	0.6120	0.9999	0.4240
0.4685	64.9720	-0.6235	0.4156	0.9999	0.4638
