alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 42885210
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5521	0.0000	15.1665	0.9623	0.9999	0.5029
0.4593	1.1928	19.8738	0.9977	0.9999	0.4562
0.4444	2.4186	20.6530	0.9993	0.9999	0.4439
0.4442	3.6424	20.1474	0.9998	0.9999	0.4439
0.4537	4.8790	18.9073	0.9999	0.0000	0.4537
0.4481	6.1258	18.7759	0.9999	0.9999	0.4480
0.4419	7.3848	18.6624	1.0000	0.0000	0.4419
0.4376	8.6474	18.5828	0.9999	0.9999	0.4375
0.4346	9.9046	18.3219	1.0000	0.0000	0.4346
0.4330	11.1798	17.7639	1.0000	0.0000	0.4330
0.4340	12.4616	17.2216	1.0000	0.0000	0.4340
0.4314	13.7370	16.8628	1.0000	0.0000	0.4314
0.4317	15.0180	16.2141	1.0000	0.0000	0.4317
0.4307	16.3048	16.0072	1.0000	0.0000	0.4307
0.4250	17.6106	16.0787	1.0000	0.0000	0.4250
0.4306	18.9098	15.0911	1.0000	0.0000	0.4306
0.4220	20.2232	15.0276	1.0000	0.0000	0.4220
0.4186	21.5276	14.7704	1.0000	0.0000	0.4186
0.4230	22.8480	13.8796	1.0000	0.0000	0.4230
0.4155	24.1934	13.7608	1.0000	0.0000	0.4155
0.4164	25.5308	13.1738	1.0000	0.0000	0.4164
0.4125	26.8958	12.8732	1.0000	0.0000	0.4125
0.4097	28.2534	12.2913	1.0000	0.0000	0.4097
0.4116	29.6108	11.6664	1.0000	0.0000	0.4116
0.4009	30.9826	11.7252	1.0000	0.0000	0.4009
0.3955	32.3658	11.2705	1.0000	0.0000	0.3955
0.3910	33.7642	10.8294	1.0000	0.0000	0.3910
0.3911	35.1604	10.0388	1.0000	0.0000	0.3911
0.3866	36.6130	9.7607	1.0000	0.0000	0.3866
0.3818	38.0744	9.3264	1.0000	0.0000	0.3818
0.3756	39.5488	8.7068	1.0000	0.0000	0.3756
0.3688	41.0514	8.2983	0.9999	0.0000	0.3688
0.3586	42.5796	7.9388	0.9999	0.0000	0.3586
0.3481	44.1362	7.3543	0.9999	0.0000	0.3481
0.3340	45.7572	6.8798	0.9998	0.0000	0.3340
0.3154	47.4454	6.4777	0.9998	0.0000	0.3154
0.3015	49.2064	5.6762	0.9996	0.0000	0.3015
0.2761	51.1006	5.0642	0.9991	0.0000	0.2761
0.2446	53.2316	4.1491	0.9974	0.0000	0.2446
0.1732	55.7410	3.2312	0.9828	0.0000	0.1732
