alpha = 0.1700
gamma = 60.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1011639707
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6512	0.0000	8.8131	0.9141	0.9999	0.5034
0.5964	1.1470	12.5685	0.9396	0.9999	0.4907
0.5644	2.3756	14.2529	0.9574	0.9999	0.4911
0.5495	3.6822	14.5671	0.9654	0.9999	0.4901
0.5392	5.0120	14.8479	0.9720	0.9999	0.4921
0.5202	6.3596	15.5738	0.9790	0.9999	0.4842
0.5175	7.7384	15.2516	0.9812	0.9999	0.4853
0.5045	9.1290	15.2020	0.9848	0.9999	0.4787
0.4966	10.5392	15.3246	0.9876	0.9999	0.4759
0.4942	11.9828	15.0297	0.9892	0.9999	0.4760
0.4860	13.4306	14.9768	0.9914	0.9999	0.4720
0.4902	14.8784	14.3205	0.9928	0.9999	0.4790
0.4896	16.3506	13.7112	0.9938	0.9999	0.4795
0.4769	17.8258	13.9231	0.9950	0.9999	0.4692
0.4844	19.3152	12.9890	0.9953	0.9999	0.4777
0.4725	20.7992	12.9579	0.9960	0.9999	0.4670
0.4749	22.3176	12.3154	0.9967	0.9999	0.4706
0.4773	23.8150	11.7614	0.9968	0.9999	0.4734
0.4718	25.3382	11.5908	0.9975	0.9999	0.4692
0.4682	26.8494	11.1551	0.9978	0.9999	0.4661
0.4665	28.3806	10.8124	0.9971	0.9999	0.4635
0.4677	29.9156	10.1761	0.9975	0.9999	0.4659
0.4535	31.4404	10.2137	0.9979	0.9999	0.4518
0.4579	32.9748	9.5365	0.9977	0.9999	0.4567
0.4588	34.5400	8.9023	0.9975	0.9999	0.4575
0.4556	36.1000	8.6246	0.9971	0.9999	0.4544
0.4575	37.6572	7.7544	0.9977	0.9999	0.4570
0.4482	39.2444	7.4260	0.9975	0.9999	0.4481
0.4443	40.8324	6.8535	0.9972	0.9999	0.4440
0.4521	42.4188	6.1486	0.9964	0.9999	0.4517
0.4469	44.0264	5.7244	0.9955	0.9999	0.4464
0.4419	45.6322	5.1730	0.9949	0.9999	0.4416
0.4379	47.2798	4.6856	0.9938	0.9999	0.4377
0.4288	48.9382	4.2209	0.9917	0.9999	0.4287
0.4189	50.6628	3.5798	0.9881	0.0000	0.4189
0.4109	52.3860	2.9898	0.9800	0.0000	0.4109
0.4025	54.1664	2.3521	0.9618	0.0000	0.4025
0.3841	56.0172	1.7265	0.9193	0.0000	0.3841
0.3670	58.0384	1.0355	0.8290	0.0000	0.3670
0.3444	60.6790	0.2485	0.6440	0.9999	0.3443
