alpha = 0.2200
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 767000111
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5539	0.0000	15.1090	0.9641	0.9999	0.5037
0.4554	1.2074	20.4602	0.9983	0.9999	0.4530
0.4439	2.4394	20.7314	0.9997	0.9999	0.4434
0.4481	3.6744	19.7160	0.9999	0.0000	0.4481
0.4477	4.9292	19.3423	1.0000	0.0000	0.4477
0.4445	6.1754	19.1396	0.9999	0.9999	0.4444
0.4392	7.4148	19.1633	1.0000	0.0000	0.4392
0.4423	8.6774	18.4006	1.0000	0.0000	0.4423
0.4372	9.9488	18.0505	1.0000	0.0000	0.4372
0.4383	11.2128	17.8786	0.9999	0.9999	0.4382
0.4331	12.4862	17.4349	1.0000	0.0000	0.4331
0.4385	13.7748	16.8082	1.0000	0.0000	0.4385
0.4313	15.0544	16.9623	1.0000	0.0000	0.4313
0.4369	16.3388	15.8362	1.0000	0.0000	0.4369
0.4306	17.6336	15.6621	1.0000	0.0000	0.4306
0.4310	18.9430	15.2347	1.0000	0.0000	0.4310
0.4256	20.2376	15.0882	1.0000	0.0000	0.4256
0.4237	21.5400	14.6820	1.0000	0.0000	0.4237
0.4176	22.8510	14.3071	1.0000	0.0000	0.4176
0.4147	24.1718	13.9369	1.0000	0.0000	0.4147
0.4165	25.5190	13.2773	1.0000	0.0000	0.4165
0.4156	26.8590	12.9808	1.0000	0.0000	0.4156
0.4122	28.2072	12.4593	1.0000	0.0000	0.4122
0.4017	29.5464	12.3215	1.0000	0.0000	0.4017
0.4083	30.9150	11.3693	1.0000	0.0000	0.4083
0.4070	32.2874	10.7359	1.0000	0.0000	0.4070
0.3921	33.6908	10.9761	1.0000	0.0000	0.3921
0.3880	35.1138	10.3915	1.0000	0.0000	0.3880
0.3855	36.5506	9.7624	1.0000	0.0000	0.3855
0.3798	38.0068	9.4242	1.0000	0.0000	0.3798
0.3749	39.4702	8.9999	1.0000	0.0000	0.3749
0.3681	40.9694	8.3616	0.9999	0.0000	0.3681
0.3577	42.5130	7.9531	0.9999	0.0000	0.3577
0.3459	44.0976	7.5250	0.9999	0.0000	0.3459
0.3362	45.7120	6.9840	0.9999	0.0000	0.3362
0.3222	47.4186	6.3282	0.9999	0.0000	0.3222
0.3049	49.1898	5.6584	0.9997	0.0000	0.3049
0.2806	51.0824	5.0255	0.9994	0.0000	0.2806
0.2397	53.1924	4.2970	0.9979	0.0000	0.2397
0.1766	55.7248	3.3216	0.9841	0.0000	0.1766
