alpha = 0.3600
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 113280202
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8501	0.0000	0.0119	0.7421	0.9999	0.4951
0.8472	1.0266	0.0119	0.7473	0.9999	0.5109
0.8379	2.0806	0.0118	0.7531	0.9999	0.5073
0.8324	3.1594	0.0118	0.7538	0.9999	0.4933
0.8304	4.2856	0.0117	0.7532	0.9999	0.4845
0.8278	5.4320	0.0117	0.7576	0.9999	0.4956
0.8278	6.6150	0.0116	0.7607	0.9999	0.5089
0.8207	7.8220	0.0116	0.7644	0.9999	0.5040
0.8141	9.0606	0.0116	0.7701	0.9999	0.5047
0.8098	10.3534	0.0115	0.7703	0.9999	0.4944
0.7956	11.6794	0.0115	0.7811	0.9999	0.4993
0.7987	13.0392	0.0114	0.7799	0.9999	0.5012
0.7973	14.4482	0.0113	0.7798	0.9999	0.4964
0.7877	15.9080	0.0113	0.7883	0.9999	0.5050
0.7654	17.4092	0.0113	0.7977	0.9999	0.4832
0.7634	18.9480	0.0112	0.8011	0.9999	0.4900
0.7628	20.5512	0.0112	0.8036	0.9999	0.4988
0.7481	22.1878	0.0112	0.8137	0.9999	0.4946
0.7425	23.8826	0.4441	0.8164	0.9999	0.4918
0.7403	25.6236	0.6523	0.8177	0.9999	0.4934
0.7201	27.4140	1.5325	0.8294	0.9999	0.4863
0.7129	29.2668	1.7861	0.8326	0.9999	0.4828
0.7046	31.1772	1.9610	0.8370	0.9999	0.4824
0.6978	33.1520	2.1252	0.8440	0.9999	0.4879
0.6852	35.2014	2.4218	0.8510	0.9999	0.4834
0.6713	37.2912	2.5800	0.8566	0.9999	0.4795
0.6609	39.4284	2.5532	0.8618	0.9999	0.4729
0.6488	41.6672	2.4660	0.8691	0.9999	0.4777
0.6468	43.9334	2.2894	0.8692	0.9999	0.4815
0.6433	46.3278	1.9065	0.8639	0.9999	0.4773
0.6164	48.7238	1.7314	0.8669	0.9999	0.4672
0.6149	51.2246	1.2209	0.8479	0.9999	0.4724
0.6082	53.8414	0.7299	0.8080	0.9999	0.4678
0.5900	56.5538	0.2584	0.7416	0.9999	0.4620
0.5968	59.4900	0.0094	0.6347	0.9999	0.4657
0.6013	62.8070	0.0089	0.5168	0.9999	0.4657
0.6207	66.7998	-0.4733	0.4038	0.9999	0.4743
0.6572	72.3450	-0.8671	0.3450	0.9999	0.4889
0.7190	81.1636	-0.7091	0.3458	0.9999	0.5142
0.8265	101.8316	0.0061	0.4290	0.9999	0.5452
