alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 600506653
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9042	0.0000	0.1074	0.7337	0.9999	0.5027
0.8992	1.0262	0.1074	0.7357	0.9999	0.4921
0.8919	2.0708	0.1073	0.7408	0.9999	0.4978
0.8919	3.1500	0.1073	0.7415	0.9999	0.5035
0.8868	4.2546	0.1072	0.7435	0.9999	0.4944
0.8868	5.3990	0.1072	0.7444	0.9999	0.4983
0.8839	6.5802	0.1072	0.7459	0.9999	0.4988
0.8787	7.7890	0.1071	0.7492	0.9999	0.4956
0.8770	9.0338	0.1071	0.7510	0.9999	0.5039
0.8724	10.3136	0.1070	0.7543	0.9999	0.5044
0.8576	11.6440	0.1069	0.7596	0.9999	0.4789
0.8651	13.0226	0.1069	0.7591	0.9999	0.5048
0.8556	14.4182	0.1069	0.7634	0.9999	0.4971
0.8525	15.8542	0.1068	0.7671	0.9999	0.5062
0.8498	17.3292	0.1067	0.7667	0.9999	0.4947
0.8502	18.8808	0.1067	0.7670	0.9999	0.4958
0.8335	20.4846	0.1066	0.7763	0.9999	0.4916
0.8397	22.1346	0.1066	0.7726	0.9999	0.4956
0.8276	23.8502	0.1065	0.7800	0.9999	0.4919
0.8190	25.5862	0.1064	0.7862	0.9999	0.4945
0.8148	27.4318	0.1063	0.7875	0.9999	0.4903
0.8030	29.3558	0.1063	0.7933	0.9999	0.4853
0.7938	31.3676	0.1062	0.7975	0.9999	0.4780
0.7826	33.4352	0.1062	0.8073	0.9999	0.4915
0.7917	35.5628	0.1061	0.8017	0.9999	0.4949
0.7724	37.7750	0.1060	0.8108	0.9999	0.4865
0.7719	40.1068	0.1059	0.8114	0.9999	0.4941
0.7532	42.4902	0.1059	0.8181	0.9999	0.4780
0.7427	44.9880	0.1059	0.8231	0.9999	0.4841
0.7383	47.5782	0.1059	0.8193	0.9999	0.4848
0.7249	50.3050	0.1057	0.8083	0.9999	0.4721
0.7137	53.1732	0.1055	0.7848	0.9999	0.4745
0.7083	56.1664	0.1052	0.7297	0.9999	0.4736
0.7052	59.4410	0.1049	0.6638	0.9999	0.4762
0.7107	63.1446	0.1046	0.5751	0.9999	0.4795
0.7319	67.6118	0.1041	0.5013	0.9999	0.4862
0.7715	73.1016	0.1037	0.4743	0.9999	0.5066
0.8109	80.9972	0.1033	0.4702	0.9999	0.5246
0.8724	94.0512	0.1029	0.5179	0.9999	0.5360
0.9432	122.9286	0.1019	0.5924	0.9999	0.5869
