alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 449859478
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6489	0.0000	8.8469	0.8523	0.9999	0.5048
0.6026	1.1296	11.5507	0.8880	0.9999	0.4904
0.5733	2.3290	13.2333	0.9120	0.9999	0.4855
0.5566	3.5890	13.7019	0.9281	0.9999	0.4845
0.5442	4.8912	14.1625	0.9446	0.9999	0.4913
0.5247	6.2064	14.4518	0.9534	0.9999	0.4796
0.5149	7.5666	15.0613	0.9590	0.9999	0.4743
0.5124	8.9544	14.2988	0.9666	0.9999	0.4799
0.5068	10.3572	14.3118	0.9716	0.9999	0.4800
0.4930	11.7788	14.7280	0.9750	0.9999	0.4692
0.4925	13.2134	14.0901	0.9790	0.9999	0.4723
0.4916	14.6774	13.6106	0.9828	0.9999	0.4762
0.4848	16.1328	13.4832	0.9854	0.9999	0.4728
0.4793	17.6174	13.3009	0.9876	0.9999	0.4696
0.4780	19.1170	12.7347	0.9885	0.9999	0.4687
0.4807	20.6056	12.0963	0.9893	0.9999	0.4726
0.4712	22.1240	12.0424	0.9911	0.9999	0.4643
0.4642	23.6556	12.0096	0.9912	0.9999	0.4582
0.4637	25.1876	11.4640	0.9939	0.9999	0.4599
0.4615	26.7188	10.8291	0.9933	0.9999	0.4576
0.4662	28.2318	10.1812	0.9922	0.9999	0.4625
0.4573	29.7984	9.8983	0.9943	0.9999	0.4550
0.4611	31.3450	9.2047	0.9933	0.9999	0.4587
0.4604	32.9254	8.5643	0.9940	0.9999	0.4586
0.4540	34.5070	8.3895	0.9936	0.9999	0.4527
0.4557	36.0698	7.7786	0.9928	0.9999	0.4537
0.4545	37.6524	7.3125	0.9925	0.9999	0.4534
0.4399	39.2526	7.1998	0.9920	0.9999	0.4389
0.4349	40.8670	6.7354	0.9917	0.9999	0.4346
0.4292	42.4936	6.1105	0.9909	0.9999	0.4289
0.4345	44.1234	5.2975	0.9886	0.9999	0.4342
0.4237	45.8114	4.8143	0.9867	0.9999	0.4235
0.4294	47.5018	4.1207	0.9802	0.9999	0.4292
0.4268	49.1864	3.4481	0.9738	0.0000	0.4268
0.4118	50.9190	3.0313	0.9625	0.9999	0.4116
0.4012	52.7090	2.4245	0.9402	0.0000	0.4012
0.3927	54.5382	1.6984	0.8960	0.9999	0.3922
0.3731	56.5112	1.0832	0.8174	0.9999	0.3729
0.3468	58.7546	0.3733	0.6795	0.0000	0.3468
0.3338	61.9368	-0.6451	0.4526	0.9999	0.3335
