alpha = 0.1700
gamma = 60.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1540769125
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8089	0.0000	0.2511	0.8298	0.9999	0.5120
0.7949	1.0250	0.2510	0.8340	0.9999	0.4971
0.7956	2.0784	0.2510	0.8362	0.9999	0.5082
0.7827	3.1660	0.2509	0.8425	0.9999	0.5060
0.7810	4.2834	0.2509	0.8441	0.9999	0.5055
0.7611	5.4418	0.2508	0.8511	0.9999	0.4916
0.7622	6.6250	0.2508	0.8514	0.9999	0.4972
0.7501	7.8368	0.2508	0.8572	0.9999	0.4930
0.7445	9.1048	0.9206	0.8626	0.9999	0.5016
0.7453	10.4076	1.0729	0.8638	0.9999	0.5084
0.7317	11.7302	1.7975	0.8681	0.9999	0.4965
0.7265	13.1298	2.2173	0.8716	0.9999	0.4978
0.7212	14.5598	2.3970	0.8731	0.9999	0.4939
0.7029	16.0258	3.6046	0.8822	0.9999	0.4918
0.6985	17.5092	3.8347	0.8869	0.9999	0.4996
0.6912	19.0234	4.1311	0.8894	0.9999	0.4951
0.6836	20.6112	4.2322	0.8918	0.9999	0.4905
0.6632	22.2376	5.1534	0.9010	0.9999	0.4849
0.6576	23.8746	5.0884	0.9029	0.9999	0.4817
0.6616	25.6114	4.8286	0.9060	0.9999	0.4964
0.6418	27.3422	5.3462	0.9123	0.9999	0.4852
0.6286	29.1166	5.6315	0.9195	0.9999	0.4868
0.6268	30.9426	5.0780	0.9212	0.9999	0.4915
0.6079	32.7942	5.4240	0.9263	0.9999	0.4776
0.6086	34.7202	5.1378	0.9267	0.9999	0.4821
0.6007	36.6642	4.8853	0.9302	0.9999	0.4807
0.5955	38.6742	4.4975	0.9323	0.9999	0.4808
0.5871	40.7168	4.2606	0.9376	0.9999	0.4870
0.5878	42.7884	3.8155	0.9347	0.9999	0.4843
0.5678	44.9082	3.5062	0.9415	0.9999	0.4810
0.5589	47.0708	3.1674	0.9401	0.9999	0.4731
0.5506	49.2946	2.6998	0.9365	0.9999	0.4679
0.5462	51.5716	2.0655	0.9256	0.9999	0.4753
0.5240	53.8470	1.5880	0.9001	0.9999	0.4550
0.5216	56.2686	0.9237	0.8359	0.9999	0.4612
0.5233	58.8108	0.2976	0.7275	0.9999	0.4631
0.5347	61.6388	0.2479	0.5905	0.9999	0.4687
0.5496	65.1834	-0.4063	0.4494	0.9999	0.4789
0.6085	70.4512	-0.8638	0.3647	0.9999	0.5123
0.7205	83.3124	-0.6286	0.3896	0.9999	0.5498
