alpha = 0.7700
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 790123027
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6966	0.0000	4.4573	0.7633	0.9999	0.4991
0.6868	1.0470	5.2235	0.7741	0.9999	0.4970
0.6621	2.1534	6.9933	0.7982	0.9999	0.4910
0.6458	3.3072	8.0597	0.8168	0.9999	0.4932
0.6323	4.5014	8.6573	0.8289	0.9999	0.4876
0.6210	5.7532	8.8716	0.8386	0.9999	0.4841
0.5972	7.0466	10.2902	0.8632	0.9999	0.4820
0.5917	8.3706	10.1953	0.8692	0.9999	0.4815
0.5819	9.7368	10.8290	0.8786	0.9999	0.4810
0.5723	11.1412	10.6975	0.8932	0.9999	0.4855
0.5706	12.5934	10.4854	0.8959	0.9999	0.4859
0.5602	14.0594	10.7524	0.9095	0.9999	0.4880
0.5479	15.5632	10.5614	0.9185	0.9999	0.4819
0.5332	17.0768	10.8475	0.9302	0.9999	0.4772
0.5307	18.6126	10.8753	0.9342	0.9999	0.4791
0.5213	20.1840	10.6599	0.9416	0.9999	0.4763
0.5171	21.7842	10.3757	0.9430	0.9999	0.4743
0.5136	23.4012	9.8652	0.9518	0.9999	0.4792
0.5103	25.0460	9.4815	0.9510	0.9999	0.4749
0.4943	26.7328	9.7572	0.9567	0.9999	0.4630
0.4982	28.4088	8.9440	0.9592	0.9999	0.4708
0.4913	30.0968	8.6060	0.9610	0.9999	0.4656
0.4830	31.8146	8.3825	0.9656	0.9999	0.4625
0.4774	33.5634	8.0695	0.9668	0.9999	0.4592
0.4715	35.2762	7.4894	0.9688	0.9999	0.4558
0.4750	37.0558	6.6113	0.9704	0.9999	0.4620
0.4711	38.8048	6.2710	0.9669	0.9999	0.4577
0.4631	40.6136	5.8237	0.9694	0.9999	0.4538
0.4629	42.4064	5.1337	0.9659	0.9999	0.4528
0.4573	44.2198	4.5597	0.9617	0.9999	0.4482
0.4564	46.0568	3.8697	0.9550	0.9999	0.4482
0.4381	47.9052	3.5540	0.9504	0.9999	0.4310
0.4403	49.8308	2.7579	0.9347	0.9999	0.4351
0.4371	51.7546	2.1061	0.9031	0.9999	0.4328
0.4210	53.7308	1.5099	0.8527	0.9999	0.4164
0.4122	55.8438	0.7869	0.7649	0.9999	0.4078
0.4085	58.0858	0.0977	0.6333	0.9999	0.4049
0.3929	60.6526	-0.5828	0.4688	0.9999	0.3901
0.3947	64.0238	-1.4863	0.2891	0.9999	0.3916
0.4035	69.9778	-3.2118	0.1346	0.9999	0.3995
