alpha = 0.2200
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1309157871
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8482	0.0000	0.1828	0.7868	0.9999	0.4869
0.8500	1.0280	0.1827	0.7871	0.9999	0.4991
0.8340	2.0838	0.1827	0.7958	0.9999	0.4954
0.8394	3.1672	0.1826	0.7943	0.9999	0.5018
0.8367	4.2824	0.1826	0.7959	0.9999	0.5028
0.8409	5.4256	0.1826	0.7955	0.9999	0.5161
0.8210	6.5984	0.1825	0.8056	0.9999	0.5060
0.8161	7.8064	0.1825	0.8078	0.9999	0.5030
0.8128	9.0416	0.1824	0.8082	0.9999	0.4943
0.8181	10.3200	0.1824	0.8064	0.9999	0.5037
0.8110	11.6524	0.1823	0.8097	0.9999	0.4975
0.7894	13.0060	0.1823	0.8212	0.9999	0.4935
0.7853	14.3954	0.1822	0.8240	0.9999	0.4936
0.7848	15.8442	0.1822	0.8259	0.9999	0.5020
0.7774	17.3162	0.1821	0.8293	0.9999	0.4962
0.7638	18.8332	0.1821	0.8344	0.9999	0.4865
0.7517	20.4274	0.1820	0.8416	0.9999	0.4878
0.7471	22.0702	0.1820	0.8429	0.9999	0.4823
0.7446	23.7684	0.4726	0.8473	0.9999	0.4941
0.7402	25.4898	1.0059	0.8515	0.9999	0.4991
0.7291	27.2818	1.3940	0.8554	0.9999	0.4906
0.7191	29.1430	1.5331	0.8584	0.9999	0.4856
0.7129	31.0530	1.9911	0.8656	0.9999	0.4972
0.7010	32.9998	2.2784	0.8704	0.9999	0.4914
0.6950	35.0126	2.3273	0.8738	0.9999	0.4910
0.6813	37.1118	2.5318	0.8797	0.9999	0.4853
0.6704	39.2342	2.6057	0.8845	0.9999	0.4863
0.6675	41.4514	2.2227	0.8843	0.9999	0.4863
0.6453	43.6826	2.5213	0.8947	0.9999	0.4827
0.6396	45.9776	2.1677	0.8929	0.9999	0.4812
0.6359	48.3348	1.7020	0.8859	0.9999	0.4781
0.6169	50.8090	1.4743	0.8783	0.9999	0.4672
0.6082	53.3796	0.9635	0.8482	0.9999	0.4687
0.6109	56.0288	0.4466	0.7881	0.9999	0.4717
0.5988	58.9110	0.1803	0.6981	0.9999	0.4654
0.6097	62.1776	0.1799	0.5842	0.9999	0.4671
0.6278	65.9734	-0.1364	0.4694	0.9999	0.4817
0.6687	71.2802	-0.4673	0.4099	0.9999	0.4964
0.7459	79.9022	-0.1604	0.4189	0.9999	0.5342
0.8595	100.9012	0.1774	0.5141	0.9999	0.5704
