alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 542258976
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5553	0.0000	14.3062	0.9410	0.9999	0.5066
0.4660	1.2136	18.7459	0.9949	0.9999	0.4615
0.4545	2.4452	19.6518	0.9981	0.9999	0.4528
0.4483	3.6944	19.4077	0.9992	0.9999	0.4480
0.4485	4.9352	18.9174	0.9994	0.9999	0.4482
0.4429	6.1844	18.7582	0.9997	0.9999	0.4428
0.4438	7.4348	18.0152	0.9998	0.0000	0.4438
0.4358	8.6886	18.5395	0.9999	0.9999	0.4356
0.4389	9.9598	17.7522	0.9999	0.0000	0.4389
0.4450	11.2300	16.4123	0.9999	0.0000	0.4450
0.4307	12.4870	17.4195	1.0000	0.0000	0.4307
0.4351	13.7718	16.6646	0.9998	0.9999	0.4350
0.4350	15.0644	15.7368	0.9999	0.0000	0.4350
0.4245	16.3574	15.9915	0.9999	0.0000	0.4245
0.4268	17.6544	15.5335	1.0000	0.0000	0.4268
0.4262	18.9660	14.8621	1.0000	0.0000	0.4262
0.4221	20.2620	14.5512	0.9999	0.0000	0.4221
0.4224	21.5734	14.0679	1.0000	0.0000	0.4224
0.4205	22.8832	13.5346	1.0000	0.0000	0.4205
0.4165	24.2080	13.3090	1.0000	0.0000	0.4165
0.4146	25.5556	12.8436	1.0000	0.0000	0.4146
0.4102	26.8986	12.5619	1.0000	0.0000	0.4102
0.4126	28.2606	11.9649	0.9999	0.0000	0.4126
0.4019	29.6194	11.7928	0.9999	0.0000	0.4019
0.3992	30.9980	11.2779	0.9999	0.0000	0.3992
0.4011	32.3672	10.6452	0.9999	0.0000	0.4011
0.3922	33.7660	10.3668	0.9999	0.0000	0.3922
0.3914	35.1800	9.6587	0.9999	0.0000	0.3914
0.3862	36.6108	9.3600	0.9999	0.0000	0.3862
0.3807	38.0544	8.9691	0.9998	0.0000	0.3807
0.3753	39.5270	8.4186	0.9998	0.0000	0.3753
0.3638	41.0268	8.0347	0.9997	0.0000	0.3638
0.3623	42.5340	7.4068	0.9996	0.0000	0.3623
0.3482	44.1274	6.8128	0.9995	0.0000	0.3482
0.3342	45.7432	6.5403	0.9994	0.0000	0.3342
0.3215	47.4488	5.8522	0.9989	0.0000	0.3215
0.3067	49.2280	5.1240	0.9986	0.0000	0.3067
0.2751	51.1450	4.6170	0.9972	0.0000	0.2751
0.2379	53.2276	3.8391	0.9924	0.0000	0.2379
0.1753	55.7974	2.8222	0.9601	0.0000	0.1753
