alpha = 0.2200
gamma = 60.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 297290084
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5958	0.0000	12.7570	0.9367	0.9999	0.4982
0.5097	1.2130	17.2081	0.9815	0.9999	0.4803
0.4916	2.5010	17.9115	0.9891	0.9999	0.4749
0.4838	3.8106	17.7799	0.9934	0.9999	0.4740
0.4738	5.1406	18.0787	0.9956	0.9999	0.4671
0.4656	6.4934	17.6914	0.9974	0.9999	0.4617
0.4688	7.8338	17.1131	0.9984	0.9999	0.4666
0.4624	9.1670	17.1924	0.9985	0.9999	0.4603
0.4662	10.5260	16.6311	0.9991	0.9999	0.4654
0.4614	11.9034	16.2781	0.9989	0.9999	0.4603
0.4619	13.2680	15.8906	0.9991	0.9999	0.4610
0.4533	14.6366	15.9470	0.9998	0.9999	0.4531
0.4590	16.0092	14.9545	0.9998	0.9999	0.4589
0.4508	17.3948	15.0492	0.9997	0.9999	0.4506
0.4514	18.8064	14.4136	0.9998	0.0000	0.4514
0.4524	20.1866	13.9113	0.9996	0.9999	0.4521
0.4536	21.5808	13.3641	0.9996	0.9999	0.4534
0.4489	22.9688	13.1964	0.9997	0.9999	0.4488
0.4471	24.3568	12.4615	0.9997	0.0000	0.4471
0.4436	25.7532	12.3461	0.9998	0.0000	0.4436
0.4417	27.1826	11.7500	0.9997	0.0000	0.4417
0.4449	28.5962	11.1074	0.9996	0.0000	0.4449
0.4348	30.0208	11.0819	0.9996	0.0000	0.4348
0.4391	31.4616	10.3710	0.9995	0.9999	0.4390
0.4256	32.8830	10.3639	0.9996	0.0000	0.4256
0.4229	34.3330	9.7186	0.9996	0.9999	0.4228
0.4238	35.7944	9.1482	0.9995	0.0000	0.4238
0.4196	37.2698	8.8014	0.9995	0.0000	0.4196
0.4163	38.7602	8.3175	0.9992	0.0000	0.4163
0.4059	40.3074	7.9878	0.9993	0.0000	0.4059
0.4090	41.8376	7.1456	0.9991	0.0000	0.4090
0.4070	43.3702	6.6081	0.9989	0.0000	0.4070
0.3976	44.8886	6.1450	0.9986	0.0000	0.3976
0.3948	46.4704	5.5605	0.9980	0.0000	0.3948
0.3812	48.0874	5.0719	0.9973	0.0000	0.3812
0.3713	49.7104	4.5501	0.9960	0.0000	0.3713
0.3511	51.4696	4.0173	0.9927	0.0000	0.3511
0.3271	53.3206	3.3298	0.9857	0.0000	0.3271
0.2967	55.3066	2.5695	0.9631	0.0000	0.2967
0.2397	57.6316	1.6688	0.8833	0.0000	0.2397
