alpha = 0.1700
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1309579080
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8454	0.0000	0.2511	0.8053	0.9999	0.4898
0.8497	1.0240	0.2510	0.8050	0.9999	0.4988
0.8443	2.0802	0.2510	0.8081	0.9999	0.4979
0.8337	3.1658	0.2509	0.8140	0.9999	0.5016
0.8308	4.2802	0.2509	0.8169	0.9999	0.5093
0.8308	5.4278	0.2508	0.8157	0.9999	0.5050
0.8207	6.5956	0.2508	0.8197	0.9999	0.4938
0.8138	7.7940	0.2508	0.8198	0.9999	0.4745
0.8190	9.0334	0.2507	0.8227	0.9999	0.5057
0.8137	10.3104	0.2507	0.8245	0.9999	0.5009
0.7923	11.6116	0.2506	0.8331	0.9999	0.4869
0.8024	12.9838	0.2506	0.8307	0.9999	0.4994
0.7870	14.3906	0.2505	0.8382	0.9999	0.4977
0.7840	15.8200	0.2505	0.8383	0.9999	0.4903
0.7778	17.3066	0.2504	0.8418	0.9999	0.4926
0.7734	18.8254	0.2504	0.8456	0.9999	0.4981
0.7629	20.4080	0.2503	0.8515	0.9999	0.4967
0.7509	22.0342	0.2503	0.8578	0.9999	0.4981
0.7466	23.7102	0.2502	0.8571	0.9999	0.4864
0.7464	25.4460	0.5096	0.8595	0.9999	0.4972
0.7262	27.2520	1.2729	0.8664	0.9999	0.4850
0.7181	29.0950	1.8079	0.8712	0.9999	0.4850
0.7161	30.9848	1.8371	0.8726	0.9999	0.4877
0.6997	32.9234	2.4280	0.8817	0.9999	0.4897
0.6861	34.9492	2.7029	0.8864	0.9999	0.4810
0.6764	37.0256	2.7207	0.8888	0.9999	0.4768
0.6736	39.1396	2.4935	0.8909	0.9999	0.4823
0.6646	41.3294	2.4707	0.8963	0.9999	0.4858
0.6631	43.5732	2.2882	0.8958	0.9999	0.4871
0.6482	45.8990	2.0394	0.8977	0.9999	0.4784
0.6388	48.2564	1.7536	0.8970	0.9999	0.4858
0.6194	50.7014	1.5322	0.8890	0.9999	0.4723
0.6140	53.2812	0.9862	0.8581	0.9999	0.4726
0.6103	55.9626	0.5422	0.8072	0.9999	0.4684
0.6092	58.8260	0.2486	0.7208	0.9999	0.4697
0.6150	61.9630	0.2482	0.6170	0.9999	0.4832
0.6392	65.8096	0.0347	0.5058	0.9999	0.4922
0.6806	71.0172	-0.2610	0.4420	0.9999	0.5059
0.7474	79.9790	-0.0072	0.4405	0.9999	0.5292
0.8711	101.5888	0.2458	0.5481	0.9999	0.5815
