alpha = 0.1000
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2099654195
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5493	0.0000	15.6759	0.9743	0.9999	0.5020
0.4565	1.2090	20.6639	0.9990	0.9999	0.4551
0.4555	2.4474	19.9198	0.9998	0.9999	0.4552
0.4513	3.6854	19.5898	0.9999	0.9999	0.4512
0.4469	4.9406	19.5798	0.9999	0.9999	0.4468
0.4470	6.1906	19.2186	1.0000	0.0000	0.4470
0.4362	7.4300	19.3806	1.0000	0.0000	0.4362
0.4384	8.6914	18.9688	1.0000	0.0000	0.4384
0.4388	9.9594	18.1739	1.0000	0.0000	0.4388
0.4353	11.2246	17.8515	1.0000	0.0000	0.4353
0.4378	12.4912	17.3775	1.0000	0.0000	0.4378
0.4354	13.7652	16.7927	1.0000	0.0000	0.4354
0.4345	15.0444	16.7710	1.0000	0.0000	0.4345
0.4318	16.3468	16.3226	1.0000	0.0000	0.4318
0.4233	17.6384	16.0507	1.0000	0.0000	0.4233
0.4252	18.9338	15.7119	1.0000	0.0000	0.4252
0.4325	20.2442	14.9235	1.0000	0.0000	0.4325
0.4237	21.5474	14.6628	1.0000	0.0000	0.4237
0.4121	22.8618	14.8700	1.0000	0.0000	0.4121
0.4234	24.1878	13.5844	1.0000	0.0000	0.4234
0.4189	25.5222	13.3777	1.0000	0.0000	0.4189
0.4141	26.8630	13.0446	1.0000	0.0000	0.4141
0.4077	28.1900	12.7473	1.0000	0.0000	0.4077
0.4128	29.5408	11.8488	1.0000	0.0000	0.4128
0.4028	30.9308	11.8966	1.0000	0.0000	0.4028
0.4008	32.3218	11.3658	1.0000	0.0000	0.4008
0.3996	33.7148	10.7638	1.0000	0.0000	0.3996
0.3940	35.1284	10.2931	1.0000	0.0000	0.3940
0.3846	36.5628	10.2195	1.0000	0.0000	0.3846
0.3849	38.0266	9.5302	1.0000	0.0000	0.3849
0.3752	39.5004	9.0661	1.0000	0.0000	0.3752
0.3707	41.0126	8.4154	1.0000	0.0000	0.3707
0.3582	42.5458	8.0786	1.0000	0.0000	0.3582
0.3484	44.0992	7.7102	1.0000	0.0000	0.3484
0.3330	45.7206	7.2419	1.0000	0.0000	0.3330
0.3201	47.4044	6.5861	0.9999	0.0000	0.3201
0.3013	49.1706	5.9478	0.9999	0.0000	0.3013
0.2786	51.0520	5.2539	0.9997	0.0000	0.2786
0.2407	53.1790	4.4807	0.9987	0.0000	0.2407
0.1768	55.7124	3.4589	0.9881	0.0000	0.1768
