alpha = 0.7700
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 649700948
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5633	0.0000	13.6808	0.9223	0.9999	0.5120
0.4699	1.1998	18.7818	0.9911	0.9999	0.4637
0.4531	2.4260	19.2804	0.9965	0.9999	0.4509
0.4509	3.6640	18.9870	0.9979	0.9999	0.4493
0.4504	4.9122	18.1831	0.9991	0.9999	0.4498
0.4460	6.1582	18.3803	0.9989	0.9999	0.4453
0.4393	7.4228	18.4109	0.9994	0.9999	0.4391
0.4428	8.6944	17.6733	0.9996	0.9999	0.4427
0.4332	9.9724	17.6026	0.9999	0.0000	0.4332
0.4339	11.2510	17.2490	0.9999	0.0000	0.4339
0.4312	12.5040	16.7818	0.9998	0.0000	0.4312
0.4273	13.7858	16.9320	0.9998	0.0000	0.4273
0.4296	15.0946	16.0960	0.9999	0.0000	0.4296
0.4267	16.3758	15.7536	0.9999	0.0000	0.4267
0.4290	17.6728	15.0261	0.9998	0.0000	0.4290
0.4248	18.9774	14.7267	0.9998	0.0000	0.4248
0.4247	20.2864	14.2824	0.9999	0.0000	0.4247
0.4200	21.6186	13.8953	0.9999	0.0000	0.4200
0.4126	22.9418	14.0195	0.9999	0.0000	0.4126
0.4219	24.2812	12.5985	0.9998	0.0000	0.4219
0.4115	25.6180	12.5688	0.9998	0.0000	0.4115
0.4131	26.9576	12.0112	0.9998	0.0000	0.4131
0.4074	28.2954	11.8759	0.9998	0.0000	0.4074
0.4062	29.6558	11.2526	0.9998	0.0000	0.4062
0.4012	31.0402	10.8833	0.9998	0.0000	0.4012
0.4013	32.4310	10.3153	0.9997	0.0000	0.4013
0.4001	33.8130	9.7305	0.9997	0.0000	0.4001
0.3875	35.2496	9.7004	0.9995	0.0000	0.3875
0.3841	36.6866	9.1437	0.9995	0.0000	0.3841
0.3751	38.1174	8.7235	0.9996	0.0000	0.3751
0.3693	39.5978	8.2596	0.9994	0.0000	0.3693
0.3679	41.0918	7.4453	0.9991	0.0000	0.3679
0.3547	42.6412	7.2403	0.9992	0.0000	0.3547
0.3457	44.2264	6.6801	0.9988	0.0000	0.3457
0.3306	45.8538	6.1739	0.9981	0.0000	0.3306
0.3200	47.5356	5.5444	0.9974	0.0000	0.3200
0.2960	49.3140	5.0068	0.9966	0.0000	0.2960
0.2782	51.2092	4.1989	0.9935	0.0000	0.2782
0.2389	53.2910	3.5260	0.9834	0.0000	0.2389
0.1743	55.8974	2.4686	0.9358	0.0000	0.1743
