alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 628538860
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8976	0.0000	-0.2891	0.6203	0.9999	0.4960
0.8919	1.0266	-0.2892	0.6268	0.9999	0.5007
0.9005	2.0802	-0.2892	0.6218	0.9999	0.5201
0.8930	3.1546	-0.2893	0.6246	0.9999	0.4951
0.8939	4.2680	-0.2893	0.6235	0.9999	0.4940
0.8852	5.4160	-0.2893	0.6330	0.9999	0.5038
0.8849	6.5902	-0.2894	0.6331	0.9999	0.5018
0.8817	7.8012	-0.2894	0.6361	0.9999	0.5022
0.8715	9.0652	-0.2895	0.6439	0.9999	0.4962
0.8736	10.3512	-0.2896	0.6441	0.9999	0.5072
0.8618	11.6700	-0.2896	0.6520	0.9999	0.4942
0.8697	13.0452	-0.2896	0.6494	0.9999	0.5139
0.8524	14.4592	-0.2897	0.6600	0.9999	0.4908
0.8447	15.9256	-0.2898	0.6638	0.9999	0.4810
0.8483	17.4356	-0.2898	0.6622	0.9999	0.4868
0.8455	18.9950	-0.2899	0.6663	0.9999	0.4900
0.8362	20.6122	-0.2899	0.6782	0.9999	0.5036
0.8298	22.2710	-0.2900	0.6794	0.9999	0.4901
0.8152	24.0182	-0.2901	0.6925	0.9999	0.4901
0.8116	25.8422	-0.2901	0.6960	0.9999	0.4937
0.8093	27.7364	-0.2902	0.6948	0.9999	0.4835
0.8004	29.6912	-0.2903	0.7043	0.9999	0.4865
0.7950	31.7032	-0.2903	0.7080	0.9999	0.4871
0.7918	33.7636	-0.2904	0.7101	0.9999	0.4833
0.7803	35.9886	-0.2905	0.7184	0.9999	0.4805
0.7727	38.2742	-0.2905	0.7284	0.9999	0.4951
0.7567	40.6420	-0.2906	0.7362	0.9999	0.4826
0.7406	43.0830	-0.2906	0.7420	0.9999	0.4677
0.7370	45.6542	-0.2731	0.7410	0.9999	0.4779
0.7255	48.3614	-0.2114	0.7320	0.9999	0.4720
0.7100	51.1796	-0.2906	0.7146	0.9999	0.4723
0.7071	54.1602	-0.2912	0.6650	0.9999	0.4715
0.6990	57.3686	-0.2914	0.6045	0.9999	0.4756
0.6979	60.8560	-0.2917	0.5238	0.9999	0.4610
0.7024	64.7794	-0.2921	0.4357	0.9999	0.4687
0.7128	69.4524	-0.2927	0.3676	0.9999	0.4692
0.7308	75.3324	-0.2935	0.3267	0.9999	0.4742
0.7752	83.4980	-0.2936	0.3301	0.9999	0.4908
0.8062	96.0798	-0.2942	0.3458	0.9999	0.4859
0.8867	123.2616	-0.2950	0.4117	0.9999	0.5103
