alpha = 0.2200
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1990527387
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7000	0.0000	5.1826	0.8770	0.9999	0.5035
0.6856	1.0684	6.1297	0.8880	0.9999	0.5100
0.6625	2.1862	7.6621	0.8976	0.9999	0.4967
0.6425	3.3488	8.8766	0.9101	0.9999	0.4982
0.6267	4.5714	9.9152	0.9174	0.9999	0.4922
0.6215	5.8426	9.7270	0.9200	0.9999	0.4927
0.6084	7.1530	10.5468	0.9289	0.9999	0.4955
0.5952	8.4752	10.9464	0.9370	0.9999	0.4939
0.5817	9.8692	11.1338	0.9444	0.9999	0.4934
0.5720	11.2862	11.2519	0.9471	0.9999	0.4877
0.5575	12.7586	11.9265	0.9553	0.9999	0.4855
0.5555	14.2296	11.5153	0.9576	0.9999	0.4879
0.5457	15.7278	11.7593	0.9618	0.9999	0.4856
0.5345	17.2554	11.5237	0.9661	0.9999	0.4817
0.5342	18.8186	11.1928	0.9691	0.9999	0.4866
0.5311	20.3974	10.8511	0.9727	0.9999	0.4908
0.5205	21.9830	10.8940	0.9741	0.9999	0.4811
0.5118	23.6198	10.6795	0.9773	0.9999	0.4781
0.5151	25.2598	9.8108	0.9787	0.9999	0.4838
0.5063	26.9066	9.8692	0.9816	0.9999	0.4801
0.5055	28.5602	9.4564	0.9835	0.9999	0.4835
0.5034	30.2214	8.9644	0.9848	0.9999	0.4837
0.4963	31.8826	8.5352	0.9867	0.9999	0.4802
0.4966	33.5666	8.1427	0.9866	0.9999	0.4805
0.4869	35.2692	7.7993	0.9873	0.9999	0.4732
0.4830	36.9790	7.3089	0.9882	0.9999	0.4714
0.4792	38.6944	6.8430	0.9884	0.9999	0.4689
0.4808	40.3908	6.2842	0.9884	0.9999	0.4731
0.4736	42.1380	5.8811	0.9880	0.9999	0.4648
0.4734	43.8978	5.2512	0.9880	0.9999	0.4661
0.4604	45.7058	4.9171	0.9865	0.9999	0.4544
0.4620	47.4922	4.1731	0.9844	0.9999	0.4566
0.4613	49.2830	3.5677	0.9808	0.9999	0.4562
0.4611	51.1298	2.9233	0.9713	0.9999	0.4570
0.4458	52.9900	2.3727	0.9584	0.9999	0.4419
0.4367	54.8566	1.7453	0.9243	0.9999	0.4343
0.4296	56.8326	1.1037	0.8549	0.9999	0.4280
0.4252	58.9426	0.5062	0.7378	0.9999	0.4225
0.4266	61.4952	-0.0646	0.5611	0.9999	0.4242
0.4547	65.5032	-0.9191	0.3610	0.9999	0.4496
