alpha = 0.3600
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2113011833
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7053	0.0000	4.3700	0.8470	0.9999	0.5032
0.6814	1.0580	6.1270	0.8658	0.9999	0.5053
0.6524	2.1690	8.0717	0.8792	0.9999	0.4878
0.6610	3.3290	7.5329	0.8799	0.9999	0.5053
0.6288	4.5336	9.6094	0.8971	0.9999	0.4895
0.6164	5.8054	10.0928	0.9068	0.9999	0.4921
0.6052	7.1132	10.2325	0.9145	0.9999	0.4911
0.5812	8.4584	11.5218	0.9255	0.9999	0.4810
0.5755	9.8530	11.8887	0.9319	0.9999	0.4846
0.5645	11.2612	11.9060	0.9394	0.9999	0.4839
0.5626	12.6944	11.4223	0.9442	0.9999	0.4900
0.5522	14.1822	11.4673	0.9493	0.9999	0.4859
0.5398	15.7050	11.8098	0.9533	0.9999	0.4775
0.5405	17.2356	11.2117	0.9587	0.9999	0.4877
0.5327	18.7834	10.9608	0.9627	0.9999	0.4855
0.5189	20.3444	11.3014	0.9679	0.9999	0.4788
0.5179	21.9166	10.6861	0.9699	0.9999	0.4811
0.5098	23.5500	10.7163	0.9720	0.9999	0.4746
0.5021	25.1682	10.5949	0.9754	0.9999	0.4730
0.5054	26.8174	9.8119	0.9793	0.9999	0.4813
0.4993	28.4774	9.5233	0.9774	0.9999	0.4730
0.4967	30.1212	9.0423	0.9812	0.9999	0.4770
0.4965	31.8104	8.3996	0.9821	0.9999	0.4785
0.4850	33.5214	8.2369	0.9834	0.9999	0.4687
0.4833	35.2734	7.6386	0.9866	0.9999	0.4712
0.4744	36.9920	7.5600	0.9842	0.9999	0.4617
0.4790	38.7244	6.5356	0.9848	0.9999	0.4681
0.4708	40.4850	6.3419	0.9845	0.9999	0.4605
0.4675	42.2402	5.9014	0.9837	0.9999	0.4592
0.4649	44.0502	5.2225	0.9833	0.9999	0.4584
0.4612	45.8400	4.5284	0.9827	0.9999	0.4561
0.4612	47.7046	3.9819	0.9775	0.9999	0.4547
0.4519	49.5082	3.4155	0.9722	0.9999	0.4465
0.4510	51.3562	2.7488	0.9609	0.9999	0.4466
0.4441	53.2406	2.1624	0.9377	0.9999	0.4405
0.4365	55.1706	1.4554	0.8893	0.9999	0.4336
0.4154	57.1566	0.9009	0.8083	0.9999	0.4131
0.4157	59.3214	0.2515	0.6738	0.9999	0.4129
0.4211	61.9820	-0.3444	0.4906	0.9999	0.4185
0.4444	66.2986	-1.3759	0.2921	0.9999	0.4393
