alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 782410490
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6011	0.0000	11.9824	0.8968	0.9999	0.5036
0.5105	1.2086	17.0092	0.9620	0.9999	0.4739
0.4965	2.4666	17.1859	0.9777	0.9999	0.4754
0.4862	3.7582	17.2493	0.9846	0.9999	0.4719
0.4743	5.0780	17.5088	0.9909	0.9999	0.4668
0.4721	6.3972	17.0985	0.9922	0.9999	0.4660
0.4661	7.7626	17.2904	0.9948	0.9999	0.4613
0.4686	9.1168	16.2621	0.9951	0.9999	0.4640
0.4673	10.4666	15.9039	0.9967	0.9999	0.4647
0.4547	11.8238	16.4980	0.9973	0.9999	0.4527
0.4564	13.2016	15.9647	0.9978	0.9999	0.4548
0.4611	14.5820	15.0169	0.9981	0.9999	0.4602
0.4513	15.9366	14.7861	0.9987	0.9999	0.4507
0.4479	17.3196	14.7185	0.9987	0.9999	0.4472
0.4507	18.6910	14.1196	0.9989	0.9999	0.4505
0.4525	20.1012	13.5233	0.9990	0.9999	0.4523
0.4449	21.4966	13.2460	0.9992	0.9999	0.4448
0.4435	22.8910	12.8427	0.9991	0.9999	0.4434
0.4473	24.2982	12.1283	0.9990	0.9999	0.4471
0.4394	25.7032	11.9404	0.9990	0.9999	0.4393
0.4425	27.1246	11.3841	0.9989	0.9999	0.4423
0.4353	28.5562	11.0090	0.9991	0.0000	0.4353
0.4304	29.9834	10.7757	0.9988	0.0000	0.4304
0.4390	31.4300	9.8555	0.9987	0.0000	0.4390
0.4275	32.8724	9.7551	0.9986	0.0000	0.4275
0.4261	34.3292	9.2889	0.9983	0.9999	0.4259
0.4241	35.7900	8.6626	0.9985	0.0000	0.4241
0.4210	37.2698	8.1753	0.9982	0.0000	0.4210
0.4157	38.7670	7.7103	0.9981	0.0000	0.4157
0.4103	40.2676	7.3720	0.9977	0.0000	0.4103
0.4116	41.8140	6.6021	0.9971	0.0000	0.4116
0.3997	43.3516	6.2734	0.9964	0.9999	0.3996
0.3937	44.9016	5.7992	0.9949	0.0000	0.3937
0.3895	46.4812	5.1215	0.9943	0.0000	0.3895
0.3757	48.0780	4.6550	0.9923	0.0000	0.3757
0.3610	49.7984	4.1161	0.9893	0.9999	0.3609
0.3390	51.5612	3.5944	0.9817	0.0000	0.3390
0.3252	53.4422	2.7995	0.9619	0.0000	0.3252
0.2882	55.4668	2.1078	0.9179	0.0000	0.2882
0.2344	57.9954	1.1459	0.7888	0.0000	0.2344
