alpha = 0.1300
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 278601946
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5476	0.0000	15.7838	0.9690	0.9999	0.4956
0.4614	1.2188	19.9723	0.9989	0.9999	0.4596
0.4448	2.4530	20.6041	0.9996	0.9999	0.4441
0.4546	3.6922	19.2418	0.9999	0.0000	0.4546
0.4451	4.9308	19.7375	1.0000	0.0000	0.4451
0.4437	6.1834	19.2892	0.9999	0.9999	0.4435
0.4450	7.4498	18.7952	1.0000	0.0000	0.4450
0.4412	8.7062	18.3581	1.0000	0.0000	0.4412
0.4339	9.9676	18.5583	1.0000	0.0000	0.4339
0.4359	11.2402	17.9673	1.0000	0.0000	0.4359
0.4284	12.5340	18.0429	1.0000	0.0000	0.4284
0.4305	13.8148	17.5989	1.0000	0.0000	0.4305
0.4327	15.1026	16.7001	1.0000	0.0000	0.4327
0.4266	16.3934	16.6090	1.0000	0.0000	0.4266
0.4289	17.6730	15.8297	1.0000	0.0000	0.4289
0.4229	18.9698	15.7815	1.0000	0.0000	0.4229
0.4249	20.2812	15.1043	1.0000	0.0000	0.4249
0.4173	21.5768	15.1494	1.0000	0.0000	0.4173
0.4205	22.8972	14.3294	1.0000	0.0000	0.4205
0.4148	24.2080	14.1131	1.0000	0.0000	0.4148
0.4189	25.5536	13.3588	1.0000	0.0000	0.4189
0.4055	26.9084	13.2448	1.0000	0.0000	0.4055
0.4135	28.2560	12.3699	1.0000	0.0000	0.4135
0.4081	29.6146	12.1510	1.0000	0.0000	0.4081
0.4015	30.9736	11.8749	1.0000	0.0000	0.4015
0.4040	32.3578	11.1650	1.0000	0.0000	0.4040
0.3942	33.7576	11.0097	1.0000	0.0000	0.3942
0.3884	35.1614	10.4161	1.0000	0.0000	0.3884
0.3872	36.6052	9.9018	1.0000	0.0000	0.3872
0.3859	38.0542	9.3031	1.0000	0.0000	0.3859
0.3743	39.5208	9.1312	1.0000	0.0000	0.3743
0.3640	41.0164	8.7384	1.0000	0.0000	0.3640
0.3531	42.5666	8.1447	1.0000	0.0000	0.3531
0.3458	44.1156	7.5803	1.0000	0.0000	0.3458
0.3392	45.7364	6.9606	0.9999	0.0000	0.3392
0.3268	47.4108	6.4209	0.9999	0.0000	0.3268
0.3055	49.1864	5.8208	0.9998	0.0000	0.3055
0.2776	51.0782	5.2301	0.9994	0.0000	0.2776
0.2382	53.2254	4.4836	0.9983	0.0000	0.2382
0.1754	55.7850	3.3902	0.9859	0.0000	0.1754
