alpha = 0.1700
gamma = 60.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1652699179
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7512	0.0000	0.2511	0.8574	0.9999	0.4964
0.7412	1.0356	1.6578	0.8661	0.9999	0.5054
0.7374	2.1014	1.9398	0.8691	0.9999	0.5108
0.7240	3.2166	3.0554	0.8748	0.9999	0.5020
0.7070	4.3590	4.3182	0.8829	0.9999	0.4990
0.7005	5.5464	4.5314	0.8846	0.9999	0.4941
0.6823	6.7728	5.5374	0.8925	0.9999	0.4898
0.6754	8.0268	6.1156	0.8984	0.9999	0.4960
0.6622	9.3426	6.5692	0.9028	0.9999	0.4863
0.6600	10.6842	6.8804	0.9078	0.9999	0.4975
0.6491	12.0732	7.1135	0.9119	0.9999	0.4934
0.6379	13.4934	7.6790	0.9164	0.9999	0.4885
0.6311	14.9660	7.8951	0.9214	0.9999	0.4933
0.6314	16.4352	7.7675	0.9234	0.9999	0.4995
0.6174	17.9656	7.9381	0.9287	0.9999	0.4937
0.6149	19.5362	7.8599	0.9324	0.9999	0.4992
0.5950	21.1366	8.3630	0.9370	0.9999	0.4846
0.5875	22.7586	8.4889	0.9421	0.9999	0.4870
0.5776	24.4128	8.4789	0.9457	0.9999	0.4827
0.5716	26.0850	8.0576	0.9500	0.9999	0.4864
0.5592	27.7914	8.2189	0.9539	0.9999	0.4797
0.5552	29.5480	7.6725	0.9585	0.9999	0.4855
0.5476	31.3550	7.5607	0.9603	0.9999	0.4817
0.5424	33.1634	7.1066	0.9633	0.9999	0.4820
0.5293	35.0046	7.1275	0.9676	0.9999	0.4762
0.5298	36.8500	6.5875	0.9672	0.9999	0.4781
0.5220	38.7216	6.1461	0.9689	0.9999	0.4757
0.5165	40.6262	5.7205	0.9695	0.9999	0.4701
0.5128	42.5650	5.1118	0.9701	0.9999	0.4712
0.5071	44.5022	4.6184	0.9725	0.9999	0.4742
0.5035	46.4626	4.0451	0.9707	0.9999	0.4729
0.4964	48.4530	3.6002	0.9674	0.9999	0.4668
0.4877	50.4732	2.9617	0.9617	0.9999	0.4637
0.4928	52.5548	2.2196	0.9451	0.9999	0.4667
0.4806	54.6452	1.6217	0.9130	0.9999	0.4580
0.4716	56.7824	1.0156	0.8440	0.9999	0.4495
0.4710	59.0600	0.4145	0.7296	0.9999	0.4515
0.4739	61.5992	0.0386	0.5734	0.9999	0.4552
0.5006	65.0198	-0.6298	0.4105	0.9999	0.4734
0.5759	71.6454	-1.2832	0.3036	0.9999	0.5250
