alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 859346305
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9490	0.0000	-0.1072	0.6331	0.9999	0.4970
0.9471	1.0228	-0.1073	0.6344	0.9999	0.4990
0.9457	2.0712	-0.1073	0.6341	0.9999	0.4751
0.9507	3.1550	-0.1074	0.6342	0.9999	0.5311
0.9461	4.2660	-0.1074	0.6356	0.9999	0.4996
0.9444	5.3978	-0.1075	0.6384	0.9999	0.5137
0.9394	6.5892	-0.1075	0.6395	0.9999	0.4872
0.9382	7.8022	-0.1075	0.6414	0.9999	0.4974
0.9372	9.0548	-0.1076	0.6423	0.9999	0.4999
0.9411	10.3404	-0.1077	0.6413	0.9999	0.5215
0.9336	11.6606	-0.1077	0.6438	0.9999	0.4860
0.9303	13.0262	-0.1078	0.6473	0.9999	0.4952
0.9271	14.4372	-0.1078	0.6504	0.9999	0.4985
0.9226	15.9062	-0.1079	0.6525	0.9999	0.4857
0.9197	17.4270	-0.1080	0.6538	0.9999	0.4831
0.9222	18.9860	-0.1080	0.6552	0.9999	0.5095
0.9187	20.6224	-0.1081	0.6578	0.9999	0.5082
0.9101	22.3352	-0.1081	0.6605	0.9999	0.4731
0.9087	24.1114	-0.1082	0.6627	0.9999	0.4863
0.9070	25.9330	-0.1083	0.6652	0.9999	0.4952
0.9048	27.8794	-0.1084	0.6641	0.9999	0.4755
0.8966	29.8998	-0.1085	0.6708	0.9999	0.4828
0.8902	31.9786	-0.1085	0.6772	0.9999	0.4917
0.8872	34.2032	-0.1086	0.6784	0.9999	0.4911
0.8786	36.5202	-0.1087	0.6860	0.9999	0.4952
0.8751	38.8990	-0.1088	0.6878	0.9999	0.4933
0.8681	41.4916	-0.1089	0.6902	0.9999	0.4858
0.8581	44.1924	-0.1090	0.6930	0.9999	0.4817
0.8494	47.0380	-0.1091	0.6937	0.9999	0.4941
0.8465	49.9890	-0.1093	0.6832	0.9999	0.4813
0.8448	53.2272	-0.1094	0.6618	0.9999	0.4841
0.8305	56.7568	-0.1096	0.6296	0.9999	0.4687
0.8245	60.6818	-0.1098	0.5824	0.9999	0.4662
0.8409	65.0446	-0.1101	0.5391	0.9999	0.4736
0.8508	70.1100	-0.1104	0.5024	0.9999	0.4741
0.8668	76.3770	-0.1108	0.4832	0.9999	0.4902
0.8933	84.1080	-0.1111	0.4896	0.9999	0.4946
0.9189	94.8944	-0.1115	0.5044	0.9999	0.5117
0.9450	111.3842	-0.1121	0.5294	0.9999	0.5167
0.9772	146.3932	-0.1134	0.5640	0.9999	0.5310
