alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 272390419
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9459	0.0000	-0.2891	0.5762	0.9999	0.4913
0.9463	1.0266	-0.2892	0.5762	0.9999	0.4932
0.9507	2.0754	-0.2892	0.5726	0.9999	0.5057
0.9465	3.1592	-0.2893	0.5754	0.9999	0.4891
0.9507	4.2796	-0.2893	0.5732	0.9999	0.5057
0.9400	5.4302	-0.2893	0.5818	0.9999	0.4988
0.9448	6.6114	-0.2894	0.5783	0.9999	0.5110
0.9422	7.8186	-0.2894	0.5812	0.9999	0.5091
0.9362	9.0632	-0.2895	0.5862	0.9999	0.5073
0.9372	10.3486	-0.2896	0.5852	0.9999	0.5089
0.9329	11.6738	-0.2896	0.5872	0.9999	0.4896
0.9337	13.0504	-0.2896	0.5856	0.9999	0.4788
0.9311	14.4736	-0.2897	0.5895	0.9999	0.4928
0.9260	15.9688	-0.2898	0.5948	0.9999	0.5003
0.9207	17.5020	-0.2899	0.5995	0.9999	0.5006
0.9171	19.1136	-0.2899	0.6019	0.9999	0.4922
0.9160	20.7542	-0.2900	0.6025	0.9999	0.4898
0.9139	22.4674	-0.2900	0.6075	0.9999	0.5136
0.9092	24.2016	-0.2901	0.6096	0.9999	0.4967
0.9050	26.0338	-0.2902	0.6115	0.9999	0.4826
0.8964	27.9406	-0.2903	0.6184	0.9999	0.4841
0.8956	29.9602	-0.2903	0.6190	0.9999	0.4863
0.8957	32.0442	-0.2904	0.6178	0.9999	0.4873
0.8920	34.2426	-0.2905	0.6221	0.9999	0.4911
0.8798	36.5440	-0.2906	0.6330	0.9999	0.4907
0.8718	39.0236	-0.2907	0.6399	0.9999	0.4966
0.8664	41.6132	-0.2908	0.6388	0.9999	0.4795
0.8558	44.2990	-0.2909	0.6439	0.9999	0.4795
0.8503	47.1392	-0.2910	0.6390	0.9999	0.4737
0.8409	50.2146	-0.2912	0.6343	0.9999	0.4727
0.8360	53.5114	-0.2913	0.6080	0.9999	0.4690
0.8356	56.9912	-0.2915	0.5685	0.9999	0.4674
0.8266	60.8820	-0.2917	0.5264	0.9999	0.4583
0.8371	65.2568	-0.2920	0.4782	0.9999	0.4728
0.8388	70.4476	-0.2923	0.4413	0.9999	0.4684
0.8572	76.6104	-0.2926	0.4215	0.9999	0.4819
0.8749	84.3966	-0.2930	0.4192	0.9999	0.4888
0.8984	95.1724	-0.2935	0.4317	0.9999	0.4849
0.9254	111.6904	-0.2941	0.4514	0.9999	0.5066
0.9580	146.3574	-0.2954	0.4832	0.9999	0.4978
